Data;Tipo de Despesa;Valor;Descrição
25/08/2025 17:55;Internet;194989;Internet - pagamento referente a Aug 2025
05/08/2025 10:47;Expedição;15253;Expedição - pagamento referente a Aug 2025
27/08/2025 13:35;Devoluções e ressarcimento;27163;Devoluções e ressarcimento - pagamento referente a Aug 2025
29/08/2025 03:19;Água;39403;Água - pagamento referente a Aug 2025
12/08/2025 06:41;Companhia de mídia;18851;Companhia de mídia - pagamento referente a Aug 2025
07/08/2025 18:47;Vale Transporte;259992;Vale Transporte - pagamento referente a Aug 2025
22/08/2025 02:49;Água;206384;Água - pagamento referente a Aug 2025
03/08/2025 19:16;Contabilidade;308086;Contabilidade - pagamento referente a Aug 2025
26/08/2025 00:41;Manutenção predial;65513;Manutenção predial - pagamento referente a Aug 2025
24/08/2025 18:10;Folha de pagamento;188408;Folha de pagamento - pagamento referente a Aug 2025
15/08/2025 18:44;Água;144144;Água - pagamento referente a Aug 2025
16/08/2025 23:24;Embalagem;34733;Embalagem - pagamento referente a Aug 2025
26/08/2025 03:47;Segurança e Monitoramento;181039;Segurança e Monitoramento - pagamento referente a Aug 2025
20/08/2025 01:54;Água;143622;Água - pagamento referente a Aug 2025
14/08/2025 05:00;Folha de pagamento;268767;Folha de pagamento - pagamento referente a Aug 2025
27/08/2025 21:48;Devoluções e ressarcimento;50;Devoluções e ressarcimento - pagamento referente a Aug 2025
23/08/2025 09:46;Segurança e Monitoramento;291164;Segurança e Monitoramento - pagamento referente a Aug 2025
10/08/2025 21:54;Energia;284319;Energia - pagamento referente a Aug 2025
15/08/2025 15:34;Expedição;4201;Expedição - pagamento referente a Aug 2025
26/08/2025 07:45;Folha de pagamento;217725;Folha de pagamento - pagamento referente a Aug 2025
20/08/2025 03:56;Aluguel;245761;Aluguel - pagamento referente a Aug 2025
06/08/2025 00:07;Alimentação;250693;Alimentação - pagamento referente a Aug 2025
07/08/2025 16:01;Aluguel;120664;Aluguel - pagamento referente a Aug 2025
14/08/2025 05:37;Expedição;26696;Expedição - pagamento referente a Aug 2025
11/08/2025 11:41;Fretes;52155;Fretes - pagamento referente a Aug 2025
07/08/2025 05:07;Serviços de terceiros;5405;Serviços de terceiros - pagamento referente a Aug 2025
27/08/2025 09:23;Folha de pagamento;123927;Folha de pagamento - pagamento referente a Aug 2025
15/08/2025 11:49;Contabilidade;205782;Contabilidade - pagamento referente a Aug 2025
29/08/2025 01:21;Materiais de Limpeza;36078;Materiais de Limpeza - pagamento referente a Aug 2025
15/08/2025 12:38;Internet;22378;Internet - pagamento referente a Aug 2025
24/08/2025 11:04;Companhia de mídia;32829;Companhia de mídia - pagamento referente a Aug 2025
09/08/2025 00:44;Devoluções e ressarcimento;71967;Devoluções e ressarcimento - pagamento referente a Aug 2025
10/08/2025 11:05;Expedição;60869;Expedição - pagamento referente a Aug 2025
27/08/2025 22:43;Manutenção predial;36982;Manutenção predial - pagamento referente a Aug 2025
31/08/2025 06:15;Fretes;2534;Fretes - pagamento referente a Aug 2025
03/08/2025 23:44;Segurança e Monitoramento;47069;Segurança e Monitoramento - pagamento referente a Aug 2025
15/08/2025 06:07;Materiais de Limpeza;20291;Materiais de Limpeza - pagamento referente a Aug 2025
22/08/2025 17:26;Companhia de mídia;10529;Companhia de mídia - pagamento referente a Aug 2025
21/08/2025 20:14;Água;225482;Água - pagamento referente a Aug 2025
07/08/2025 05:55;Segurança e Monitoramento;14937;Segurança e Monitoramento - pagamento referente a Aug 2025
30/08/2025 15:30;Eventos;50;Eventos - pagamento referente a Aug 2025
22/08/2025 11:46;Materiais de Escritório;44887;Materiais de Escritório - pagamento referente a Aug 2025
21/08/2025 00:19;Folha de pagamento;170951;Folha de pagamento - pagamento referente a Aug 2025
31/08/2025 20:42;Serviços de terceiros;41216;Serviços de terceiros - pagamento referente a Aug 2025
26/08/2025 08:01;Água;169011;Água - pagamento referente a Aug 2025
03/08/2025 12:43;Aluguel;304893;Aluguel - pagamento referente a Aug 2025
24/08/2025 21:50;Devoluções e ressarcimento;2236;Devoluções e ressarcimento - pagamento referente a Aug 2025
02/08/2025 15:27;Fretes;24392;Fretes - pagamento referente a Aug 2025
30/08/2025 00:19;Serviços de terceiros;50;Serviços de terceiros - pagamento referente a Aug 2025
