Data;Tipo de Despesa;Valor;Descrição
17/06/2025 00:31;Internet;231065;Internet - pagamento referente a Jun 2025
01/06/2025 04:51;Sistemas;241224;Sistemas - pagamento referente a Jun 2025
22/06/2025 02:21;Folha de pagamento;138195;Folha de pagamento - pagamento referente a Jun 2025
05/06/2025 19:00;Manutenção predial;39479;Manutenção predial - pagamento referente a Jun 2025
03/06/2025 11:04;Contabilidade;10565;Contabilidade - pagamento referente a Jun 2025
04/06/2025 17:10;Contabilidade;275968;Contabilidade - pagamento referente a Jun 2025
23/06/2025 02:24;Materiais de Limpeza;77261;Materiais de Limpeza - pagamento referente a Jun 2025
11/06/2025 22:11;Vale Transporte;243866;Vale Transporte - pagamento referente a Jun 2025
01/06/2025 09:24;Devoluções e ressarcimento;60756;Devoluções e ressarcimento - pagamento referente a Jun 2025
10/06/2025 22:50;Energia;322243;Energia - pagamento referente a Jun 2025
09/06/2025 14:27;Folha de pagamento;93378;Folha de pagamento - pagamento referente a Jun 2025
04/06/2025 01:08;Serviços de terceiros;50;Serviços de terceiros - pagamento referente a Jun 2025
08/06/2025 02:11;Energia;133257;Energia - pagamento referente a Jun 2025
06/06/2025 13:07;Eventos;28515;Eventos - pagamento referente a Jun 2025
04/06/2025 21:09;Fretes;21339;Fretes - pagamento referente a Jun 2025
19/06/2025 22:52;Fretes;2159;Fretes - pagamento referente a Jun 2025
21/06/2025 10:50;Sistemas;192564;Sistemas - pagamento referente a Jun 2025
20/06/2025 18:26;Expedição;49021;Expedição - pagamento referente a Jun 2025
09/06/2025 23:48;Fretes;21264;Fretes - pagamento referente a Jun 2025
26/06/2025 16:54;Companhia de mídia;19694;Companhia de mídia - pagamento referente a Jun 2025
19/06/2025 18:11;Aluguel;276824;Aluguel - pagamento referente a Jun 2025
13/06/2025 12:02;Manutenção de equipamento;15076;Manutenção de equipamento - pagamento referente a Jun 2025
20/06/2025 03:03;Contabilidade;18084;Contabilidade - pagamento referente a Jun 2025
03/06/2025 22:05;Companhia de mídia;3466;Companhia de mídia - pagamento referente a Jun 2025
09/06/2025 22:24;Expedição;50;Expedição - pagamento referente a Jun 2025
16/06/2025 22:17;Alimentação;217939;Alimentação - pagamento referente a Jun 2025
05/06/2025 18:51;Energia;374728;Energia - pagamento referente a Jun 2025
16/06/2025 12:30;Aluguel;178987;Aluguel - pagamento referente a Jun 2025
07/06/2025 23:59;Internet;289347;Internet - pagamento referente a Jun 2025
30/06/2025 10:55;Sistemas;97678;Sistemas - pagamento referente a Jun 2025
28/06/2025 08:12;Água;204807;Água - pagamento referente a Jun 2025
04/06/2025 21:12;Embalagem;46788;Embalagem - pagamento referente a Jun 2025
26/06/2025 21:14;Folha de pagamento;141469;Folha de pagamento - pagamento referente a Jun 2025
28/06/2025 02:00;Aluguel;245641;Aluguel - pagamento referente a Jun 2025
24/06/2025 10:55;Eventos;15484;Eventos - pagamento referente a Jun 2025
02/06/2025 20:15;Vale Transporte;29996;Vale Transporte - pagamento referente a Jun 2025
03/06/2025 04:37;Fretes;14715;Fretes - pagamento referente a Jun 2025
20/06/2025 09:43;Contabilidade;21378;Contabilidade - pagamento referente a Jun 2025
14/06/2025 05:35;Materiais de Limpeza;76388;Materiais de Limpeza - pagamento referente a Jun 2025
10/06/2025 08:05;Fretes;40705;Fretes - pagamento referente a Jun 2025
30/06/2025 21:05;Manutenção de equipamento;2300;Manutenção de equipamento - pagamento referente a Jun 2025
12/06/2025 19:51;Aluguel;27100;Aluguel - pagamento referente a Jun 2025
14/06/2025 22:21;Expedição;52837;Expedição - pagamento referente a Jun 2025
16/06/2025 21:36;Embalagem;41562;Embalagem - pagamento referente a Jun 2025
24/06/2025 08:35;Devoluções e ressarcimento;43441;Devoluções e ressarcimento - pagamento referente a Jun 2025
