Data;Tipo de Despesa;Valor;Descrição
08/09/2025 10:55;Manutenção predial;1713;Manutenção predial - pagamento referente a Sep 2025
25/09/2025 12:02;Internet;192414;Internet - pagamento referente a Sep 2025
03/09/2025 02:16;Manutenção de equipamento;18065;Manutenção de equipamento - pagamento referente a Sep 2025
14/09/2025 17:44;Energia;242123;Energia - pagamento referente a Sep 2025
04/09/2025 22:33;Internet;331069;Internet - pagamento referente a Sep 2025
25/09/2025 00:59;Fretes;38449;Fretes - pagamento referente a Sep 2025
26/09/2025 22:27;Compras de equipamentos;11327;Compras de equipamentos - pagamento referente a Sep 2025
21/09/2025 23:03;Manutenção predial;45472;Manutenção predial - pagamento referente a Sep 2025
30/09/2025 04:07;Internet;206733;Internet - pagamento referente a Sep 2025
06/09/2025 04:08;Eventos;58195;Eventos - pagamento referente a Sep 2025
07/09/2025 15:31;Aluguel;500;Aluguel - pagamento referente a Sep 2025
19/09/2025 00:28;Expedição;32153;Expedição - pagamento referente a Sep 2025
03/09/2025 18:11;Segurança e Monitoramento;201026;Segurança e Monitoramento - pagamento referente a Sep 2025
04/09/2025 13:30;Água;18263;Água - pagamento referente a Sep 2025
22/09/2025 04:37;Manutenção de equipamento;28602;Manutenção de equipamento - pagamento referente a Sep 2025
29/09/2025 14:18;Internet;230505;Internet - pagamento referente a Sep 2025
03/09/2025 16:11;Água;271304;Água - pagamento referente a Sep 2025
26/09/2025 22:58;Sistemas;195168;Sistemas - pagamento referente a Sep 2025
14/09/2025 22:37;Expedição;1162;Expedição - pagamento referente a Sep 2025
13/09/2025 23:51;Internet;23107;Internet - pagamento referente a Sep 2025
10/09/2025 17:49;Fretes;2723;Fretes - pagamento referente a Sep 2025
22/09/2025 15:01;Folha de pagamento;332497;Folha de pagamento - pagamento referente a Sep 2025
03/09/2025 02:15;Materiais de Limpeza;30057;Materiais de Limpeza - pagamento referente a Sep 2025
08/09/2025 19:30;Embalagem;61797;Embalagem - pagamento referente a Sep 2025
30/09/2025 03:29;Embalagem;56759;Embalagem - pagamento referente a Sep 2025
04/09/2025 21:09;Energia;78487;Energia - pagamento referente a Sep 2025
07/09/2025 19:26;Aluguel;168941;Aluguel - pagamento referente a Sep 2025
28/09/2025 15:14;Fretes;36088;Fretes - pagamento referente a Sep 2025
23/09/2025 18:24;Materiais de Escritório;30106;Materiais de Escritório - pagamento referente a Sep 2025
12/09/2025 15:25;Alimentação;148014;Alimentação - pagamento referente a Sep 2025
29/09/2025 22:23;Materiais de Escritório;54754;Materiais de Escritório - pagamento referente a Sep 2025
02/09/2025 09:38;Companhia de mídia;37791;Companhia de mídia - pagamento referente a Sep 2025
16/09/2025 02:30;Materiais de Escritório;23923;Materiais de Escritório - pagamento referente a Sep 2025
