Data,Tipo de Despesa,Valor,Descrição
02/03/2025  16:54:38,Folha de pagamento,1553.66,Folha de pagamento - #9907
03/03/2025  08:16:21,Alimentação,2863.21,Alimentação - #9993
03/03/2025  17:52:09,Folha de pagamento,2298.01,Folha de pagamento - #9847
05/03/2025  13:06:27,Folha de pagamento,3713.86,Folha de pagamento - #4756
06/03/2025  01:27:31,Folha de pagamento,1483.69,Folha de pagamento - #4363
06/03/2025  08:45:33,Expedição,2752.92,Expedição - #9697
06/03/2025  17:56:14,Aluguel,2102.8,Aluguel - #3071
06/03/2025  19:34:42,Compras de equipamentos,1862.08,Compras de equipamentos - #4532
06/03/2025  23:51:40,Aluguel,3370.93,Aluguel - #2328
07/03/2025  15:51:06,Aluguel,2424.26,Aluguel - #8192
08/03/2025  17:35:05,Devoluções e ressarcimento,2465.72,Devoluções e ressarcimento - #6556
08/03/2025  23:44:34,Compras de equipamentos,3353.38,Compras de equipamentos - #2854
09/03/2025  19:13:59,Folha de pagamento,1960.0,Folha de pagamento - #1328
10/03/2025  12:49:34,Folha de pagamento,1515.91,Folha de pagamento - #8616
11/03/2025  00:02:48,Manutenção de equipamento,3187.3,Manutenção de equipamento - #1188
12/03/2025  10:24:43,Expedição,3368.28,Expedição - #2886
13/03/2025  20:37:45,Água,1874.06,Água - #3215
14/03/2025  03:05:48,Fretes,3145.74,Fretes - #3581
14/03/2025  05:39:53,Manutenção predial,3341.72,Manutenção predial - #8292
16/03/2025  01:32:27,Folha de pagamento,1821.11,Folha de pagamento - #8656
16/03/2025  16:58:49,Internet,1812.34,Internet - #2255
17/03/2025  20:18:48,Companhia de mídia,1783.43,Companhia de mídia - #5786
18/03/2025  20:23:03,Companhia de mídia,3025.96,Companhia de mídia - #1423
20/03/2025  14:04:27,Alimentação,3110.88,Alimentação - #9957
25/03/2025  10:29:10,Aluguel,2271.12,Aluguel - #5527
25/03/2025  21:44:01,Serviços de terceiros,3197.88,Serviços de terceiros - #1497
26/03/2025  07:44:40,Folha de pagamento,3114.83,Folha de pagamento - #2464
27/03/2025  09:32:39,Folha de pagamento,1492.23,Folha de pagamento - #1695
28/03/2025  18:07:50,Materiais de Escritório,1831.18,Materiais de Escritório - #3077
30/03/2025  18:57:58,Manutenção predial,2977.51,Manutenção predial - #6407
