Data;Tipo de Despesa;Valor;Descrição
12/07/2024 06:18;Companhia de mídia;77785;Companhia de mídia - pagamento referente a Jul 2024
08/07/2024 09:31;Folha de pagamento;115989;Folha de pagamento - pagamento referente a Jul 2024
26/07/2024 06:00;Aluguel;114332;Aluguel - pagamento referente a Jul 2024
03/07/2024 23:58;Fretes;71681;Fretes - pagamento referente a Jul 2024
11/07/2024 05:09;Segurança e Monitoramento;255616;Segurança e Monitoramento - pagamento referente a Jul 2024
19/07/2024 11:43;Fretes;16889;Fretes - pagamento referente a Jul 2024
08/07/2024 05:18;Água;29997;Água - pagamento referente a Jul 2024
14/07/2024 08:48;Devoluções e ressarcimento;6192;Devoluções e ressarcimento - pagamento referente a Jul 2024
30/07/2024 12:57;Expedição;5251;Expedição - pagamento referente a Jul 2024
03/07/2024 04:32;Compras de equipamentos;50755;Compras de equipamentos - pagamento referente a Jul 2024
28/07/2024 04:17;Manutenção de equipamento;50;Manutenção de equipamento - pagamento referente a Jul 2024
19/07/2024 16:57;Manutenção predial;48937;Manutenção predial - pagamento referente a Jul 2024
27/07/2024 16:48;Aluguel;166567;Aluguel - pagamento referente a Jul 2024
09/07/2024 04:06;Materiais de Escritório;29025;Materiais de Escritório - pagamento referente a Jul 2024
17/07/2024 13:18;Serviços de terceiros;64263;Serviços de terceiros - pagamento referente a Jul 2024
23/07/2024 09:07;Embalagem;59587;Embalagem - pagamento referente a Jul 2024
05/07/2024 12:44;Alimentação;236098;Alimentação - pagamento referente a Jul 2024
19/07/2024 19:39;Folha de pagamento;105757;Folha de pagamento - pagamento referente a Jul 2024
24/07/2024 14:33;Fretes;50;Fretes - pagamento referente a Jul 2024
15/07/2024 13:31;Energia;280596;Energia - pagamento referente a Jul 2024
13/07/2024 10:28;Compras de equipamentos;11617;Compras de equipamentos - pagamento referente a Jul 2024
20/07/2024 03:59;Manutenção de equipamento;49484;Manutenção de equipamento - pagamento referente a Jul 2024
04/07/2024 09:17;Fretes;8829;Fretes - pagamento referente a Jul 2024
10/07/2024 03:45;Sistemas;215158;Sistemas - pagamento referente a Jul 2024
24/07/2024 18:17;Sistemas;257718;Sistemas - pagamento referente a Jul 2024
24/07/2024 03:08;Folha de pagamento;14584;Folha de pagamento - pagamento referente a Jul 2024
27/07/2024 13:01;Internet;138187;Internet - pagamento referente a Jul 2024
20/07/2024 01:57;Materiais de Escritório;50;Materiais de Escritório - pagamento referente a Jul 2024
24/07/2024 18:58;Compras de equipamentos;74545;Compras de equipamentos - pagamento referente a Jul 2024
30/07/2024 13:40;Companhia de mídia;68081;Companhia de mídia - pagamento referente a Jul 2024
29/07/2024 14:00;Sistemas;302309;Sistemas - pagamento referente a Jul 2024
14/07/2024 16:17;Eventos;37094;Eventos - pagamento referente a Jul 2024
10/07/2024 15:44;Internet;25885;Internet - pagamento referente a Jul 2024
03/07/2024 04:57;Manutenção predial;50;Manutenção predial - pagamento referente a Jul 2024
11/07/2024 03:22;Internet;12097;Internet - pagamento referente a Jul 2024
