Data;Tipo de Despesa;Valor;Descrição
06/10/2024 08:08;Embalagem;57648;Embalagem - pagamento referente a Oct 2024
13/10/2024 21:37;Folha de pagamento;167648;Folha de pagamento - pagamento referente a Oct 2024
26/10/2024 19:29;Manutenção predial;50;Manutenção predial - pagamento referente a Oct 2024
22/10/2024 20:11;Contabilidade;319129;Contabilidade - pagamento referente a Oct 2024
27/10/2024 07:16;Expedição;33154;Expedição - pagamento referente a Oct 2024
18/10/2024 05:48;Fretes;40899;Fretes - pagamento referente a Oct 2024
18/10/2024 23:50;Energia;357803;Energia - pagamento referente a Oct 2024
12/10/2024 18:23;Materiais de Limpeza;51541;Materiais de Limpeza - pagamento referente a Oct 2024
10/10/2024 01:59;Alimentação;363749;Alimentação - pagamento referente a Oct 2024
06/10/2024 11:19;Fretes;27529;Fretes - pagamento referente a Oct 2024
25/10/2024 16:06;Companhia de mídia;13127;Companhia de mídia - pagamento referente a Oct 2024
23/10/2024 13:22;Manutenção de equipamento;28151;Manutenção de equipamento - pagamento referente a Oct 2024
29/10/2024 06:11;Água;134703;Água - pagamento referente a Oct 2024
26/10/2024 09:13;Compras de equipamentos;28108;Compras de equipamentos - pagamento referente a Oct 2024
11/10/2024 10:41;Sistemas;215639;Sistemas - pagamento referente a Oct 2024
15/10/2024 18:20;Manutenção predial;86786;Manutenção predial - pagamento referente a Oct 2024
21/10/2024 06:47;Contabilidade;217006;Contabilidade - pagamento referente a Oct 2024
25/10/2024 08:36;Manutenção predial;19923;Manutenção predial - pagamento referente a Oct 2024
13/10/2024 04:34;Segurança e Monitoramento;135774;Segurança e Monitoramento - pagamento referente a Oct 2024
17/10/2024 06:16;Fretes;50;Fretes - pagamento referente a Oct 2024
01/10/2024 05:32;Vale Transporte;359324;Vale Transporte - pagamento referente a Oct 2024
09/10/2024 01:59;Compras de equipamentos;4264;Compras de equipamentos - pagamento referente a Oct 2024
10/10/2024 01:24;Vale Transporte;282159;Vale Transporte - pagamento referente a Oct 2024
28/10/2024 00:10;Devoluções e ressarcimento;44244;Devoluções e ressarcimento - pagamento referente a Oct 2024
23/10/2024 13:46;Devoluções e ressarcimento;47052;Devoluções e ressarcimento - pagamento referente a Oct 2024
27/10/2024 05:02;Manutenção predial;50;Manutenção predial - pagamento referente a Oct 2024
11/10/2024 22:06;Expedição;42286;Expedição - pagamento referente a Oct 2024
17/10/2024 14:53;Manutenção de equipamento;33477;Manutenção de equipamento - pagamento referente a Oct 2024
20/10/2024 10:30;Serviços de terceiros;24438;Serviços de terceiros - pagamento referente a Oct 2024
29/10/2024 23:15;Manutenção de equipamento;59764;Manutenção de equipamento - pagamento referente a Oct 2024
23/10/2024 14:16;Devoluções e ressarcimento;31954;Devoluções e ressarcimento - pagamento referente a Oct 2024
14/10/2024 07:53;Água;154884;Água - pagamento referente a Oct 2024
