Data,Tipo de Despesa,Valor,Descrição
02/09/2025  08:02:37,Expedição,1551.75,Expedição - #6810
04/09/2025  08:57:50,Folha de pagamento,1474.95,Folha de pagamento - #2448
06/09/2025  03:28:56,Alimentação,1723.18,Alimentação - #6833
09/09/2025  17:02:26,Companhia de mídia,2838.38,Companhia de mídia - #8771
09/09/2025  19:27:01,Folha de pagamento,3460.39,Folha de pagamento - #5352
10/09/2025  04:04:28,Contabilidade,3476.61,Contabilidade - #1190
10/09/2025  19:24:24,Expedição,3447.72,Expedição - #9958
11/09/2025  03:24:09,Folha de pagamento,3151.11,Folha de pagamento - #3618
12/09/2025  18:48:15,Manutenção de equipamento,1880.98,Manutenção de equipamento - #7662
13/09/2025  11:06:49,Folha de pagamento,3160.27,Folha de pagamento - #8540
13/09/2025  17:44:32,Folha de pagamento,3042.45,Folha de pagamento - #4734
13/09/2025  18:05:19,Fretes,2403.6,Fretes - #7606
14/09/2025  03:22:27,Companhia de mídia,1707.9,Companhia de mídia - #1721
16/09/2025  21:52:37,Segurança e Monitoramento,3197.57,Segurança e Monitoramento - #5430
17/09/2025  00:52:52,Materiais de Escritório,2953.61,Materiais de Escritório - #2156
18/09/2025  04:00:32,Folha de pagamento,2892.48,Folha de pagamento - #4637
18/09/2025  16:40:37,Expedição,1384.28,Expedição - #5747
18/09/2025  20:15:11,Internet,2849.72,Internet - #8987
20/09/2025  16:56:49,Vale Transporte,3593.62,Vale Transporte - #8349
20/09/2025  21:27:35,Companhia de mídia,2568.64,Companhia de mídia - #9268
21/09/2025  01:56:38,Folha de pagamento,1565.39,Folha de pagamento - #7908
21/09/2025  21:05:59,Aluguel,2512.38,Aluguel - #3585
22/09/2025  02:53:53,Folha de pagamento,1410.51,Folha de pagamento - #3946
24/09/2025  07:36:28,Alimentação,2321.44,Alimentação - #9304
24/09/2025  12:37:42,Folha de pagamento,1737.56,Folha de pagamento - #8817
28/09/2025  21:42:41,Embalagem,2765.07,Embalagem - #7523
29/09/2025  03:05:28,Compras de equipamentos,2355.86,Compras de equipamentos - #1367
29/09/2025  22:35:35,Folha de pagamento,1413.04,Folha de pagamento - #4672
30/09/2025  00:34:11,Energia,3576.45,Energia - #2011
30/09/2025  12:57:16,Materiais de Limpeza,3403.09,Materiais de Limpeza - #5982
