Data;Tipo de Despesa;Valor;Descrição
10/07/2025 10:46;Contabilidade;228852;Contabilidade - pagamento referente a Jul 2025
26/07/2025 08:45;Expedição;5375;Expedição - pagamento referente a Jul 2025
22/07/2025 01:22;Energia;41961;Energia - pagamento referente a Jul 2025
29/07/2025 00:20;Sistemas;160938;Sistemas - pagamento referente a Jul 2025
15/07/2025 20:24;Internet;174541;Internet - pagamento referente a Jul 2025
31/07/2025 10:44;Embalagem;3045;Embalagem - pagamento referente a Jul 2025
10/07/2025 04:15;Devoluções e ressarcimento;50;Devoluções e ressarcimento - pagamento referente a Jul 2025
30/07/2025 08:29;Segurança e Monitoramento;179216;Segurança e Monitoramento - pagamento referente a Jul 2025
07/07/2025 19:38;Vale Transporte;158585;Vale Transporte - pagamento referente a Jul 2025
17/07/2025 16:18;Serviços de terceiros;84248;Serviços de terceiros - pagamento referente a Jul 2025
20/07/2025 14:48;Sistemas;137507;Sistemas - pagamento referente a Jul 2025
11/07/2025 18:50;Segurança e Monitoramento;90651;Segurança e Monitoramento - pagamento referente a Jul 2025
17/07/2025 15:29;Água;20181;Água - pagamento referente a Jul 2025
28/07/2025 01:30;Alimentação;215894;Alimentação - pagamento referente a Jul 2025
19/07/2025 07:45;Eventos;50;Eventos - pagamento referente a Jul 2025
29/07/2025 17:12;Materiais de Limpeza;47404;Materiais de Limpeza - pagamento referente a Jul 2025
31/07/2025 10:31;Eventos;17979;Eventos - pagamento referente a Jul 2025
03/07/2025 14:24;Segurança e Monitoramento;87555;Segurança e Monitoramento - pagamento referente a Jul 2025
03/07/2025 11:29;Contabilidade;145709;Contabilidade - pagamento referente a Jul 2025
21/07/2025 09:43;Companhia de mídia;21993;Companhia de mídia - pagamento referente a Jul 2025
29/07/2025 04:20;Materiais de Limpeza;44814;Materiais de Limpeza - pagamento referente a Jul 2025
14/07/2025 13:54;Devoluções e ressarcimento;18218;Devoluções e ressarcimento - pagamento referente a Jul 2025
26/07/2025 06:26;Aluguel;202277;Aluguel - pagamento referente a Jul 2025
31/07/2025 09:40;Embalagem;50;Embalagem - pagamento referente a Jul 2025
16/07/2025 17:09;Água;15367;Água - pagamento referente a Jul 2025
21/07/2025 00:20;Eventos;28023;Eventos - pagamento referente a Jul 2025
24/07/2025 01:47;Segurança e Monitoramento;192953;Segurança e Monitoramento - pagamento referente a Jul 2025
15/07/2025 11:26;Segurança e Monitoramento;197504;Segurança e Monitoramento - pagamento referente a Jul 2025
01/07/2025 00:41;Companhia de mídia;4959;Companhia de mídia - pagamento referente a Jul 2025
08/07/2025 06:31;Devoluções e ressarcimento;50;Devoluções e ressarcimento - pagamento referente a Jul 2025
08/07/2025 07:31;Devoluções e ressarcimento;14253;Devoluções e ressarcimento - pagamento referente a Jul 2025
10/07/2025 08:13;Vale Transporte;51853;Vale Transporte - pagamento referente a Jul 2025
13/07/2025 04:39;Energia;250666;Energia - pagamento referente a Jul 2025
31/07/2025 10:45;Eventos;48777;Eventos - pagamento referente a Jul 2025
20/07/2025 03:38;Compras de equipamentos;71084;Compras de equipamentos - pagamento referente a Jul 2025
12/07/2025 18:30;Aluguel;130921;Aluguel - pagamento referente a Jul 2025
21/07/2025 15:50;Materiais de Escritório;41816;Materiais de Escritório - pagamento referente a Jul 2025
14/07/2025 22:52;Aluguel;86105;Aluguel - pagamento referente a Jul 2025
