Data,Tipo de Despesa,Valor,Descrição
01/01/2025  16:14:02,Energia,1226.12,Energia - #4633
01/01/2025  16:55:46,Manutenção predial,1288.44,Manutenção predial - #6016
03/01/2025  08:11:07,Manutenção predial,1793.06,Manutenção predial - #8393
03/01/2025  08:34:52,Aluguel,1531.09,Aluguel - #9954
05/01/2025  03:54:59,Aluguel,1417.76,Aluguel - #1054
07/01/2025  00:43:27,Água,1521.56,Água - #2305
08/01/2025  15:01:06,Folha de pagamento,2123.27,Folha de pagamento - #3127
11/01/2025  00:26:37,Aluguel,2297.47,Aluguel - #2028
11/01/2025  04:02:56,Internet,2650.89,Internet - #3299
12/01/2025  03:48:59,Expedição,2532.45,Expedição - #5731
13/01/2025  17:46:21,Materiais de Escritório,1648.49,Materiais de Escritório - #3903
14/01/2025  01:49:00,Expedição,2281.22,Expedição - #6910
14/01/2025  05:57:27,Expedição,1929.58,Expedição - #4343
14/01/2025  21:20:58,Materiais de Limpeza,1449.53,Materiais de Limpeza - #4014
15/01/2025  07:25:00,Manutenção predial,1463.46,Manutenção predial - #8045
18/01/2025  09:49:07,Alimentação,2810.87,Alimentação - #4847
18/01/2025  22:35:40,Folha de pagamento,1786.61,Folha de pagamento - #2123
19/01/2025  17:18:34,Eventos,2228.7,Eventos - #8478
20/01/2025  15:17:58,Folha de pagamento,2491.03,Folha de pagamento - #4313
21/01/2025  01:52:14,Folha de pagamento,2076.09,Folha de pagamento - #5163
22/01/2025  01:31:37,Serviços de terceiros,1221.36,Serviços de terceiros - #4496
22/01/2025  23:47:32,Folha de pagamento,1397.86,Folha de pagamento - #5480
24/01/2025  08:10:42,Materiais de Escritório,2434.16,Materiais de Escritório - #5789
25/01/2025  16:12:13,Folha de pagamento,2002.79,Folha de pagamento - #3421
26/01/2025  05:16:26,Aluguel,1302.73,Aluguel - #2527
26/01/2025  19:23:21,Expedição,2550.83,Expedição - #1044
27/01/2025  18:14:28,Materiais de Escritório,1566.45,Materiais de Escritório - #5336
29/01/2025  13:59:29,Internet,2974.07,Internet - #4783
29/01/2025  16:37:39,Alimentação,2407.04,Alimentação - #4222
31/01/2025  23:51:02,Sistemas,2984.02,Sistemas - #8453
