Data,Tipo de Despesa,Valor,Descrição
06/02/2024  23:25:35,Folha de pagamento,1372.56,Folha de pagamento - #7693
07/02/2024  06:07:36,Aluguel,2737.91,Aluguel - #5740
07/02/2024  13:57:38,Folha de pagamento,2482.11,Folha de pagamento - #5569
08/02/2024  05:36:40,Folha de pagamento,1652.7,Folha de pagamento - #8731
10/02/2024  02:57:01,Folha de pagamento,2923.63,Folha de pagamento - #4391
10/02/2024  10:28:43,Energia,3373.93,Energia - #8657
11/02/2024  14:41:11,Alimentação,1662.12,Alimentação - #2610
12/02/2024  00:47:38,Expedição,1871.97,Expedição - #7378
12/02/2024  02:13:47,Vale Transporte,2476.94,Vale Transporte - #9676
12/02/2024  20:06:42,Folha de pagamento,1724.52,Folha de pagamento - #6206
13/02/2024  17:08:24,Manutenção de equipamento,2948.32,Manutenção de equipamento - #3023
14/02/2024  00:48:18,Vale Transporte,2409.8,Vale Transporte - #9040
15/02/2024  07:43:38,Vale Transporte,2659.54,Vale Transporte - #8268
15/02/2024  09:52:59,Internet,1850.55,Internet - #8363
16/02/2024  17:00:21,Água,1436.97,Água - #6580
18/02/2024  12:14:54,Segurança e Monitoramento,3248.19,Segurança e Monitoramento - #7618
20/02/2024  07:08:39,Embalagem,1366.02,Embalagem - #9247
20/02/2024  14:37:26,Expedição,2840.35,Expedição - #6386
20/02/2024  18:10:39,Aluguel,2571.47,Aluguel - #6761
20/02/2024  18:46:26,Manutenção de equipamento,2112.61,Manutenção de equipamento - #1374
21/02/2024  13:26:26,Energia,2330.28,Energia - #4094
22/02/2024  18:05:40,Energia,2948.15,Energia - #8971
23/02/2024  05:43:24,Folha de pagamento,3310.98,Folha de pagamento - #5189
23/02/2024  10:14:04,Folha de pagamento,2795.74,Folha de pagamento - #5715
24/02/2024  07:11:30,Contabilidade,1707.44,Contabilidade - #4273
26/02/2024  05:29:32,Manutenção de equipamento,1850.51,Manutenção de equipamento - #2821
26/02/2024  20:20:06,Contabilidade,2848.99,Contabilidade - #4626
27/02/2024  14:09:29,Folha de pagamento,3199.26,Folha de pagamento - #9175
28/02/2024  05:25:18,Folha de pagamento,2726.5,Folha de pagamento - #1054
28/02/2024  06:54:58,Água,1279.94,Água - #3644
