Data,Tipo de Despesa,Valor,Descrição
01/12/2024  13:30:17,Folha de pagamento,4305.14,Folha de pagamento - #6376
02/12/2024  11:29:58,Folha de pagamento,4305.52,Folha de pagamento - #7333
02/12/2024  21:49:35,Serviços de terceiros,3087.13,Serviços de terceiros - #9289
04/12/2024  04:47:45,Folha de pagamento,3519.97,Folha de pagamento - #5417
07/12/2024  00:04:10,Manutenção de equipamento,2548.52,Manutenção de equipamento - #1613
07/12/2024  13:36:12,Manutenção predial,3106.66,Manutenção predial - #7841
08/12/2024  01:02:19,Folha de pagamento,3114.07,Folha de pagamento - #1198
08/12/2024  14:16:31,Aluguel,3043.84,Aluguel - #7541
09/12/2024  18:35:35,Eventos,2384.09,Eventos - #6416
10/12/2024  08:06:52,Manutenção predial,2878.03,Manutenção predial - #3424
10/12/2024  15:46:25,Manutenção predial,3985.57,Manutenção predial - #1840
11/12/2024  06:19:59,Aluguel,3215.32,Aluguel - #9302
11/12/2024  09:23:03,Folha de pagamento,2574.65,Folha de pagamento - #9470
11/12/2024  16:09:42,Embalagem,4675.19,Embalagem - #9520
11/12/2024  19:46:23,Companhia de mídia,3951.69,Companhia de mídia - #8682
13/12/2024  10:51:39,Aluguel,4482.59,Aluguel - #8541
15/12/2024  11:56:13,Contabilidade,3846.59,Contabilidade - #8590
16/12/2024  02:14:29,Folha de pagamento,1965.68,Folha de pagamento - #3713
16/12/2024  03:05:42,Materiais de Escritório,3304.22,Materiais de Escritório - #8530
17/12/2024  06:40:33,Aluguel,3509.03,Aluguel - #7082
17/12/2024  17:30:02,Folha de pagamento,3584.8,Folha de pagamento - #8855
23/12/2024  14:46:46,Folha de pagamento,3843.01,Folha de pagamento - #5376
25/12/2024  06:05:39,Folha de pagamento,3230.43,Folha de pagamento - #7289
26/12/2024  19:49:57,Expedição,4436.92,Expedição - #5018
28/12/2024  07:56:15,Água,2694.62,Água - #8607
28/12/2024  13:04:38,Compras de equipamentos,4312.82,Compras de equipamentos - #5816
29/12/2024  04:27:35,Companhia de mídia,2918.15,Companhia de mídia - #5180
29/12/2024  14:48:31,Embalagem,3828.34,Embalagem - #8100
31/12/2024  01:15:09,Folha de pagamento,4206.64,Folha de pagamento - #2659
31/12/2024  04:59:52,Aluguel,2866.77,Aluguel - #7191
