Data;Tipo de Despesa;Valor;Descrição
17/02/2025 18:56;Contabilidade;214296;Contabilidade - pagamento referente a Feb 2025
06/02/2025 11:56;Sistemas;141754;Sistemas - pagamento referente a Feb 2025
02/02/2025 04:54;Internet;211949;Internet - pagamento referente a Feb 2025
26/02/2025 04:14;Energia;187981;Energia - pagamento referente a Feb 2025
07/02/2025 04:14;Contabilidade;205856;Contabilidade - pagamento referente a Feb 2025
01/02/2025 09:30;Água;108558;Água - pagamento referente a Feb 2025
05/02/2025 23:51;Manutenção de equipamento;20999;Manutenção de equipamento - pagamento referente a Feb 2025
20/02/2025 03:15;Água;193303;Água - pagamento referente a Feb 2025
11/02/2025 00:56;Folha de pagamento;99371;Folha de pagamento - pagamento referente a Feb 2025
10/02/2025 12:40;Água;22499;Água - pagamento referente a Feb 2025
24/02/2025 03:45;Vale Transporte;295337;Vale Transporte - pagamento referente a Feb 2025
06/02/2025 05:06;Expedição;26446;Expedição - pagamento referente a Feb 2025
23/02/2025 14:42;Compras de equipamentos;20162;Compras de equipamentos - pagamento referente a Feb 2025
14/02/2025 05:11;Compras de equipamentos;85313;Compras de equipamentos - pagamento referente a Feb 2025
16/02/2025 14:26;Materiais de Escritório;55736;Materiais de Escritório - pagamento referente a Feb 2025
16/02/2025 23:53;Manutenção predial;31822;Manutenção predial - pagamento referente a Feb 2025
24/02/2025 04:58;Folha de pagamento;25851;Folha de pagamento - pagamento referente a Feb 2025
06/02/2025 23:42;Embalagem;2011;Embalagem - pagamento referente a Feb 2025
20/02/2025 21:45;Devoluções e ressarcimento;28383;Devoluções e ressarcimento - pagamento referente a Feb 2025
05/02/2025 10:42;Expedição;50504;Expedição - pagamento referente a Feb 2025
01/02/2025 08:46;Embalagem;9359;Embalagem - pagamento referente a Feb 2025
08/02/2025 02:26;Sistemas;227095;Sistemas - pagamento referente a Feb 2025
20/02/2025 10:01;Aluguel;295419;Aluguel - pagamento referente a Feb 2025
10/02/2025 11:39;Internet;212839;Internet - pagamento referente a Feb 2025
26/02/2025 05:01;Segurança e Monitoramento;229868;Segurança e Monitoramento - pagamento referente a Feb 2025
12/02/2025 11:19;Energia;232644;Energia - pagamento referente a Feb 2025
05/02/2025 22:30;Folha de pagamento;200574;Folha de pagamento - pagamento referente a Feb 2025
21/02/2025 20:51;Devoluções e ressarcimento;41119;Devoluções e ressarcimento - pagamento referente a Feb 2025
15/02/2025 04:54;Materiais de Limpeza;51808;Materiais de Limpeza - pagamento referente a Feb 2025
18/02/2025 12:48;Compras de equipamentos;44761;Compras de equipamentos - pagamento referente a Feb 2025
19/02/2025 00:08;Contabilidade;229131;Contabilidade - pagamento referente a Feb 2025
14/02/2025 20:19;Energia;244064;Energia - pagamento referente a Feb 2025
02/02/2025 19:51;Manutenção de equipamento;50;Manutenção de equipamento - pagamento referente a Feb 2025
