Data;Tipo de Despesa;Valor;Descrição
16/04/2025 02:11;Serviços de terceiros;50;Serviços de terceiros - pagamento referente a Apr 2025
02/04/2025 22:48;Manutenção predial;35302;Manutenção predial - pagamento referente a Apr 2025
01/04/2025 17:28;Materiais de Limpeza;7869;Materiais de Limpeza - pagamento referente a Apr 2025
23/04/2025 05:32;Fretes;50;Fretes - pagamento referente a Apr 2025
30/04/2025 16:45;Materiais de Escritório;21833;Materiais de Escritório - pagamento referente a Apr 2025
14/04/2025 04:49;Manutenção de equipamento;2186;Manutenção de equipamento - pagamento referente a Apr 2025
26/04/2025 18:36;Energia;9884;Energia - pagamento referente a Apr 2025
04/04/2025 05:00;Aluguel;13148;Aluguel - pagamento referente a Apr 2025
01/04/2025 10:24;Aluguel;207814;Aluguel - pagamento referente a Apr 2025
18/04/2025 22:43;Embalagem;23983;Embalagem - pagamento referente a Apr 2025
26/04/2025 17:37;Sistemas;187974;Sistemas - pagamento referente a Apr 2025
14/04/2025 23:10;Segurança e Monitoramento;11873;Segurança e Monitoramento - pagamento referente a Apr 2025
27/04/2025 01:29;Fretes;16236;Fretes - pagamento referente a Apr 2025
16/04/2025 18:27;Internet;225309;Internet - pagamento referente a Apr 2025
19/04/2025 12:40;Serviços de terceiros;41789;Serviços de terceiros - pagamento referente a Apr 2025
27/04/2025 05:01;Devoluções e ressarcimento;50;Devoluções e ressarcimento - pagamento referente a Apr 2025
23/04/2025 19:31;Contabilidade;167007;Contabilidade - pagamento referente a Apr 2025
24/04/2025 08:45;Expedição;50;Expedição - pagamento referente a Apr 2025
13/04/2025 06:42;Vale Transporte;220576;Vale Transporte - pagamento referente a Apr 2025
08/04/2025 23:22;Materiais de Limpeza;694;Materiais de Limpeza - pagamento referente a Apr 2025
11/04/2025 03:51;Eventos;3936;Eventos - pagamento referente a Apr 2025
08/04/2025 18:51;Compras de equipamentos;30197;Compras de equipamentos - pagamento referente a Apr 2025
24/04/2025 03:21;Sistemas;102617;Sistemas - pagamento referente a Apr 2025
18/04/2025 07:29;Manutenção predial;41609;Manutenção predial - pagamento referente a Apr 2025
12/04/2025 18:11;Fretes;20058;Fretes - pagamento referente a Apr 2025
08/04/2025 19:49;Internet;88917;Internet - pagamento referente a Apr 2025
06/04/2025 17:13;Sistemas;169375;Sistemas - pagamento referente a Apr 2025
28/04/2025 21:58;Eventos;26907;Eventos - pagamento referente a Apr 2025
04/04/2025 02:39;Compras de equipamentos;5166;Compras de equipamentos - pagamento referente a Apr 2025
03/04/2025 10:28;Sistemas;264864;Sistemas - pagamento referente a Apr 2025
26/04/2025 08:27;Expedição;50;Expedição - pagamento referente a Apr 2025
29/04/2025 07:20;Expedição;50;Expedição - pagamento referente a Apr 2025
02/04/2025 17:03;Expedição;40505;Expedição - pagamento referente a Apr 2025
19/04/2025 08:57;Aluguel;246893;Aluguel - pagamento referente a Apr 2025
03/04/2025 21:22;Água;304262;Água - pagamento referente a Apr 2025
03/04/2025 22:08;Alimentação;193114;Alimentação - pagamento referente a Apr 2025
12/04/2025 05:45;Água;202777;Água - pagamento referente a Apr 2025
26/04/2025 13:24;Devoluções e ressarcimento;768;Devoluções e ressarcimento - pagamento referente a Apr 2025
05/04/2025 10:11;Vale Transporte;241089;Vale Transporte - pagamento referente a Apr 2025
01/04/2025 19:02;Materiais de Escritório;20003;Materiais de Escritório - pagamento referente a Apr 2025
13/04/2025 18:44;Serviços de terceiros;33987;Serviços de terceiros - pagamento referente a Apr 2025
06/04/2025 06:40;Devoluções e ressarcimento;50;Devoluções e ressarcimento - pagamento referente a Apr 2025
07/04/2025 07:22;Materiais de Limpeza;46374;Materiais de Limpeza - pagamento referente a Apr 2025
02/04/2025 11:30;Contabilidade;214485;Contabilidade - pagamento referente a Apr 2025
19/04/2025 10:55;Eventos;25892;Eventos - pagamento referente a Apr 2025
17/04/2025 08:01;Eventos;5153;Eventos - pagamento referente a Apr 2025
