Data;Tipo de Despesa;Valor;Descrição
22/09/2024 15:13;Aluguel;188082;Aluguel - pagamento referente a Sep 2024
30/09/2024 23:00;Fretes;15155;Fretes - pagamento referente a Sep 2024
22/09/2024 03:35;Companhia de mídia;26575;Companhia de mídia - pagamento referente a Sep 2024
05/09/2024 16:37;Serviços de terceiros;6499;Serviços de terceiros - pagamento referente a Sep 2024
23/09/2024 04:53;Materiais de Escritório;69765;Materiais de Escritório - pagamento referente a Sep 2024
10/09/2024 10:06;Expedição;31964;Expedição - pagamento referente a Sep 2024
17/09/2024 14:27;Devoluções e ressarcimento;23933;Devoluções e ressarcimento - pagamento referente a Sep 2024
12/09/2024 20:00;Segurança e Monitoramento;152858;Segurança e Monitoramento - pagamento referente a Sep 2024
19/09/2024 23:19;Eventos;50869;Eventos - pagamento referente a Sep 2024
23/09/2024 15:22;Compras de equipamentos;5882;Compras de equipamentos - pagamento referente a Sep 2024
28/09/2024 14:49;Expedição;21477;Expedição - pagamento referente a Sep 2024
18/09/2024 14:21;Folha de pagamento;28831;Folha de pagamento - pagamento referente a Sep 2024
21/09/2024 11:11;Expedição;17015;Expedição - pagamento referente a Sep 2024
11/09/2024 16:05;Eventos;70712;Eventos - pagamento referente a Sep 2024
27/09/2024 06:10;Água;177249;Água - pagamento referente a Sep 2024
24/09/2024 13:13;Materiais de Escritório;40708;Materiais de Escritório - pagamento referente a Sep 2024
19/09/2024 04:06;Segurança e Monitoramento;327187;Segurança e Monitoramento - pagamento referente a Sep 2024
29/09/2024 06:24;Internet;206173;Internet - pagamento referente a Sep 2024
11/09/2024 09:32;Sistemas;11789;Sistemas - pagamento referente a Sep 2024
20/09/2024 08:51;Eventos;50;Eventos - pagamento referente a Sep 2024
20/09/2024 14:38;Energia;238013;Energia - pagamento referente a Sep 2024
09/09/2024 09:52;Companhia de mídia;2696;Companhia de mídia - pagamento referente a Sep 2024
05/09/2024 04:10;Aluguel;343709;Aluguel - pagamento referente a Sep 2024
26/09/2024 07:13;Eventos;4257;Eventos - pagamento referente a Sep 2024
25/09/2024 12:59;Materiais de Escritório;52844;Materiais de Escritório - pagamento referente a Sep 2024
11/09/2024 02:57;Contabilidade;256486;Contabilidade - pagamento referente a Sep 2024
08/09/2024 17:25;Serviços de terceiros;6075;Serviços de terceiros - pagamento referente a Sep 2024
11/09/2024 18:49;Manutenção predial;50;Manutenção predial - pagamento referente a Sep 2024
12/09/2024 16:12;Manutenção predial;25859;Manutenção predial - pagamento referente a Sep 2024
09/09/2024 05:16;Sistemas;245926;Sistemas - pagamento referente a Sep 2024
18/09/2024 20:42;Energia;76342;Energia - pagamento referente a Sep 2024
12/09/2024 20:35;Alimentação;199808;Alimentação - pagamento referente a Sep 2024
15/09/2024 15:44;Água;254315;Água - pagamento referente a Sep 2024
