Data,Tipo de Despesa,Valor,Descrição
01/05/2024  06:36:11,Expedição,3334.11,Expedição - #1395
02/05/2024  10:29:44,Contabilidade,2952.82,Contabilidade - #5311
06/05/2024  06:35:49,Serviços de terceiros,2348.35,Serviços de terceiros - #9966
08/05/2024  16:06:05,Serviços de terceiros,3644.91,Serviços de terceiros - #6940
09/05/2024  04:57:25,Eventos,3694.47,Eventos - #3022
09/05/2024  10:00:40,Folha de pagamento,2124.41,Folha de pagamento - #2921
11/05/2024  03:18:58,Embalagem,3675.16,Embalagem - #7752
14/05/2024  21:17:06,Folha de pagamento,2874.7,Folha de pagamento - #8993
15/05/2024  04:04:56,Serviços de terceiros,3539.7,Serviços de terceiros - #6593
15/05/2024  09:52:07,Folha de pagamento,3725.16,Folha de pagamento - #9867
15/05/2024  13:37:10,Folha de pagamento,1744.37,Folha de pagamento - #8983
17/05/2024  03:49:40,Alimentação,3556.79,Alimentação - #8718
19/05/2024  16:02:25,Fretes,3233.65,Fretes - #8074
19/05/2024  21:09:13,Expedição,3670.39,Expedição - #8264
21/05/2024  03:55:49,Sistemas,2017.38,Sistemas - #5590
22/05/2024  08:22:05,Folha de pagamento,2160.21,Folha de pagamento - #1211
22/05/2024  11:22:15,Energia,3285.12,Energia - #5532
22/05/2024  12:02:38,Fretes,1562.15,Fretes - #2766
23/05/2024  23:02:22,Companhia de mídia,3370.73,Companhia de mídia - #8212
24/05/2024  08:57:16,Fretes,2738.77,Fretes - #9320
24/05/2024  12:48:22,Embalagem,1880.04,Embalagem - #3818
24/05/2024  14:54:57,Companhia de mídia,1996.37,Companhia de mídia - #5153
25/05/2024  07:23:37,Folha de pagamento,1762.55,Folha de pagamento - #7911
26/05/2024  15:15:37,Aluguel,3609.15,Aluguel - #9109
26/05/2024  20:06:36,Embalagem,2394.27,Embalagem - #2555
27/05/2024  07:20:53,Serviços de terceiros,1588.91,Serviços de terceiros - #6010
27/05/2024  18:24:38,Vale Transporte,3694.98,Vale Transporte - #9502
28/05/2024  02:21:22,Fretes,3398.9,Fretes - #9818
28/05/2024  21:31:53,Folha de pagamento,1422.65,Folha de pagamento - #8085
31/05/2024  01:24:53,Devoluções e ressarcimento,2530.83,Devoluções e ressarcimento - #5185
