Data,Tipo de Despesa,Valor,Descrição
01/07/2024  12:00:36,Expedição,2800.72,Expedição - #1957
02/07/2024  18:34:04,Serviços de terceiros,3229.4,Serviços de terceiros - #1324
05/07/2024  15:06:34,Folha de pagamento,3356.56,Folha de pagamento - #8410
08/07/2024  19:33:18,Aluguel,3676.01,Aluguel - #3639
10/07/2024  04:02:29,Sistemas,3153.32,Sistemas - #7723
10/07/2024  20:46:11,Folha de pagamento,2186.47,Folha de pagamento - #7364
11/07/2024  11:02:09,Expedição,3278.83,Expedição - #2700
13/07/2024  04:46:33,Folha de pagamento,4105.79,Folha de pagamento - #4373
13/07/2024  13:56:26,Folha de pagamento,2539.67,Folha de pagamento - #8546
15/07/2024  12:29:23,Serviços de terceiros,4182.88,Serviços de terceiros - #6534
18/07/2024  00:39:46,Sistemas,2270.97,Sistemas - #3783
18/07/2024  05:42:24,Folha de pagamento,2031.79,Folha de pagamento - #9478
18/07/2024  07:25:08,Expedição,4177.95,Expedição - #6782
18/07/2024  13:23:41,Compras de equipamentos,2160.08,Compras de equipamentos - #6028
19/07/2024  06:09:26,Embalagem,2115.06,Embalagem - #6185
20/07/2024  08:22:40,Expedição,3687.48,Expedição - #8454
20/07/2024  12:28:58,Folha de pagamento,4137.56,Folha de pagamento - #4893
22/07/2024  05:17:47,Energia,1790.47,Energia - #3553
23/07/2024  06:36:12,Folha de pagamento,2563.33,Folha de pagamento - #6954
25/07/2024  18:07:54,Companhia de mídia,2003.9,Companhia de mídia - #4678
26/07/2024  02:05:01,Expedição,2802.78,Expedição - #1142
27/07/2024  19:26:03,Folha de pagamento,2674.47,Folha de pagamento - #4267
28/07/2024  01:21:54,Materiais de Escritório,3969.53,Materiais de Escritório - #2473
28/07/2024  23:08:48,Contabilidade,2143.06,Contabilidade - #8973
29/07/2024  04:29:34,Internet,2128.57,Internet - #6900
29/07/2024  05:23:47,Manutenção de equipamento,2476.47,Manutenção de equipamento - #1343
30/07/2024  15:59:36,Embalagem,1729.5,Embalagem - #7325
30/07/2024  19:33:47,Folha de pagamento,3394.0,Folha de pagamento - #1578
31/07/2024  10:03:07,Folha de pagamento,3794.37,Folha de pagamento - #2067
31/07/2024  14:01:44,Sistemas,2406.01,Sistemas - #4382
