Data;Tipo de Despesa;Valor;Descrição
09/12/2024 20:14;Segurança e Monitoramento;226468;Segurança e Monitoramento - pagamento referente a Dec 2024
05/12/2024 19:18;Serviços de terceiros;25991;Serviços de terceiros - pagamento referente a Dec 2024
04/12/2024 22:49;Materiais de Limpeza;50;Materiais de Limpeza - pagamento referente a Dec 2024
13/12/2024 22:59;Materiais de Limpeza;70729;Materiais de Limpeza - pagamento referente a Dec 2024
10/12/2024 22:10;Materiais de Limpeza;46974;Materiais de Limpeza - pagamento referente a Dec 2024
11/12/2024 16:23;Devoluções e ressarcimento;37828;Devoluções e ressarcimento - pagamento referente a Dec 2024
09/12/2024 11:46;Compras de equipamentos;51985;Compras de equipamentos - pagamento referente a Dec 2024
25/12/2024 03:46;Expedição;25052;Expedição - pagamento referente a Dec 2024
25/12/2024 23:50;Materiais de Limpeza;16714;Materiais de Limpeza - pagamento referente a Dec 2024
29/12/2024 22:31;Alimentação;319795;Alimentação - pagamento referente a Dec 2024
12/12/2024 20:09;Compras de equipamentos;64412;Compras de equipamentos - pagamento referente a Dec 2024
18/12/2024 22:01;Devoluções e ressarcimento;42569;Devoluções e ressarcimento - pagamento referente a Dec 2024
04/12/2024 04:54;Manutenção predial;653;Manutenção predial - pagamento referente a Dec 2024
27/12/2024 23:03;Serviços de terceiros;50;Serviços de terceiros - pagamento referente a Dec 2024
09/12/2024 19:02;Contabilidade;100876;Contabilidade - pagamento referente a Dec 2024
06/12/2024 15:57;Aluguel;317323;Aluguel - pagamento referente a Dec 2024
25/12/2024 08:21;Fretes;76443;Fretes - pagamento referente a Dec 2024
19/12/2024 09:09;Aluguel;31608;Aluguel - pagamento referente a Dec 2024
27/12/2024 23:49;Expedição;5858;Expedição - pagamento referente a Dec 2024
26/12/2024 15:13;Sistemas;53465;Sistemas - pagamento referente a Dec 2024
22/12/2024 02:21;Vale Transporte;111074;Vale Transporte - pagamento referente a Dec 2024
11/12/2024 20:44;Fretes;3717;Fretes - pagamento referente a Dec 2024
16/12/2024 12:04;Companhia de mídia;4061;Companhia de mídia - pagamento referente a Dec 2024
10/12/2024 15:45;Manutenção de equipamento;969;Manutenção de equipamento - pagamento referente a Dec 2024
13/12/2024 15:39;Internet;11381;Internet - pagamento referente a Dec 2024
21/12/2024 05:55;Devoluções e ressarcimento;47177;Devoluções e ressarcimento - pagamento referente a Dec 2024
14/12/2024 21:21;Alimentação;365433;Alimentação - pagamento referente a Dec 2024
05/12/2024 16:18;Alimentação;367667;Alimentação - pagamento referente a Dec 2024
31/12/2024 08:56;Materiais de Escritório;61988;Materiais de Escritório - pagamento referente a Dec 2024
22/12/2024 21:26;Compras de equipamentos;10111;Compras de equipamentos - pagamento referente a Dec 2024
07/12/2024 07:09;Eventos;29104;Eventos - pagamento referente a Dec 2024
29/12/2024 11:36;Vale Transporte;327555;Vale Transporte - pagamento referente a Dec 2024
10/12/2024 04:47;Contabilidade;196078;Contabilidade - pagamento referente a Dec 2024
15/12/2024 23:04;Folha de pagamento;238034;Folha de pagamento - pagamento referente a Dec 2024
21/12/2024 14:27;Sistemas;153457;Sistemas - pagamento referente a Dec 2024
07/12/2024 11:31;Manutenção predial;50;Manutenção predial - pagamento referente a Dec 2024
11/12/2024 14:44;Manutenção predial;27414;Manutenção predial - pagamento referente a Dec 2024
