Data,Tipo de Despesa,Valor,Descrição
03/11/2024  08:06:35,Aluguel,2630.99,Aluguel - #9769
03/11/2024  18:47:39,Manutenção predial,3902.58,Manutenção predial - #5419
04/11/2024  02:26:45,Folha de pagamento,3693.59,Folha de pagamento - #8276
04/11/2024  03:15:54,Companhia de mídia,3945.78,Companhia de mídia - #7658
04/11/2024  11:48:51,Folha de pagamento,2228.18,Folha de pagamento - #1892
05/11/2024  08:38:04,Alimentação,2329.47,Alimentação - #5137
06/11/2024  12:13:34,Serviços de terceiros,3413.41,Serviços de terceiros - #1285
07/11/2024  08:03:27,Vale Transporte,2226.55,Vale Transporte - #9020
08/11/2024  19:38:36,Folha de pagamento,3572.77,Folha de pagamento - #5370
08/11/2024  22:18:57,Energia,2508.48,Energia - #4782
09/11/2024  03:00:15,Materiais de Escritório,2222.89,Materiais de Escritório - #6054
12/11/2024  07:09:01,Materiais de Escritório,2218.35,Materiais de Escritório - #6189
13/11/2024  06:13:20,Folha de pagamento,3722.07,Folha de pagamento - #6787
13/11/2024  15:45:17,Energia,3361.02,Energia - #8521
13/11/2024  17:25:00,Folha de pagamento,4296.32,Folha de pagamento - #2090
15/11/2024  19:10:57,Folha de pagamento,3625.24,Folha de pagamento - #3843
16/11/2024  13:24:20,Embalagem,4424.41,Embalagem - #2956
18/11/2024  18:52:17,Materiais de Escritório,2362.03,Materiais de Escritório - #9374
20/11/2024  12:53:28,Segurança e Monitoramento,3151.89,Segurança e Monitoramento - #4366
20/11/2024  23:17:18,Folha de pagamento,3370.38,Folha de pagamento - #8041
21/11/2024  10:11:56,Embalagem,4149.81,Embalagem - #9142
23/11/2024  02:38:53,Energia,2018.16,Energia - #7187
24/11/2024  12:54:39,Sistemas,3244.16,Sistemas - #7228
25/11/2024  08:13:56,Aluguel,2263.68,Aluguel - #9053
26/11/2024  03:59:47,Folha de pagamento,3590.82,Folha de pagamento - #7934
28/11/2024  19:54:24,Sistemas,3618.62,Sistemas - #8309
29/11/2024  15:01:43,Energia,2383.45,Energia - #4998
29/11/2024  16:21:20,Sistemas,2990.31,Sistemas - #1339
29/11/2024  21:36:03,Folha de pagamento,2472.08,Folha de pagamento - #1161
30/11/2024  08:59:31,Folha de pagamento,2600.51,Folha de pagamento - #8450
