Data,Tipo de Despesa,Valor,Descrição
01/06/2025  20:31:33,Energia,1797.44,Energia - #5306
04/06/2025  05:17:57,Aluguel,1961.42,Aluguel - #9876
05/06/2025  10:33:36,Fretes,2754.45,Fretes - #4213
05/06/2025  21:34:47,Embalagem,2978.84,Embalagem - #5411
07/06/2025  09:40:39,Folha de pagamento,2966.24,Folha de pagamento - #2965
09/06/2025  02:43:43,Energia,2288.8,Energia - #6371
11/06/2025  12:10:36,Folha de pagamento,2296.65,Folha de pagamento - #3815
11/06/2025  21:29:36,Expedição,2737.16,Expedição - #1627
12/06/2025  19:18:11,Folha de pagamento,1615.17,Folha de pagamento - #5040
17/06/2025  00:25:41,Folha de pagamento,2945.3,Folha de pagamento - #4051
17/06/2025  03:35:45,Fretes,1298.59,Fretes - #7409
18/06/2025  12:28:24,Folha de pagamento,2626.26,Folha de pagamento - #8825
18/06/2025  15:24:34,Internet,1379.96,Internet - #3456
19/06/2025  07:55:44,Energia,2189.97,Energia - #4641
19/06/2025  13:32:31,Fretes,2883.0,Fretes - #3521
20/06/2025  21:23:06,Folha de pagamento,1264.42,Folha de pagamento - #4662
21/06/2025  14:05:22,Aluguel,2167.79,Aluguel - #3933
22/06/2025  11:48:24,Devoluções e ressarcimento,1575.36,Devoluções e ressarcimento - #7241
24/06/2025  01:50:41,Internet,2654.81,Internet - #9718
24/06/2025  10:54:23,Folha de pagamento,2504.45,Folha de pagamento - #5396
25/06/2025  02:39:04,Folha de pagamento,2948.5,Folha de pagamento - #8559
25/06/2025  10:46:59,Folha de pagamento,2745.46,Folha de pagamento - #8918
25/06/2025  21:11:01,Folha de pagamento,2787.12,Folha de pagamento - #8405
25/06/2025  21:18:52,Serviços de terceiros,2102.63,Serviços de terceiros - #5287
26/06/2025  07:23:03,Expedição,2452.44,Expedição - #5412
27/06/2025  07:55:12,Companhia de mídia,2370.01,Companhia de mídia - #9948
28/06/2025  17:20:01,Eventos,2327.66,Eventos - #6250
29/06/2025  16:52:36,Devoluções e ressarcimento,2565.18,Devoluções e ressarcimento - #2220
30/06/2025  16:25:29,Folha de pagamento,2499.82,Folha de pagamento - #7456
30/06/2025  18:59:06,Eventos,1705.1,Eventos - #6573
