Data,Tipo de Despesa,Valor,Descrição
01/04/2024  00:21:01,Embalagem,2843.78,Embalagem - #8708
01/04/2024  04:56:57,Serviços de terceiros,2752.61,Serviços de terceiros - #8203
01/04/2024  08:46:41,Devoluções e ressarcimento,2470.28,Devoluções e ressarcimento - #6296
01/04/2024  11:57:14,Folha de pagamento,1562.45,Folha de pagamento - #2509
03/04/2024  03:30:29,Sistemas,1514.85,Sistemas - #7800
05/04/2024  04:44:30,Folha de pagamento,2050.11,Folha de pagamento - #1638
05/04/2024  23:51:51,Materiais de Escritório,2276.27,Materiais de Escritório - #3975
07/04/2024  02:51:32,Sistemas,1199.48,Sistemas - #6895
09/04/2024  07:59:58,Sistemas,2505.26,Sistemas - #4559
10/04/2024  02:27:54,Energia,1664.61,Energia - #5926
10/04/2024  12:40:23,Segurança e Monitoramento,2869.11,Segurança e Monitoramento - #5344
13/04/2024  00:28:55,Folha de pagamento,2000.97,Folha de pagamento - #4417
14/04/2024  05:26:11,Energia,2655.16,Energia - #3861
14/04/2024  12:54:06,Energia,1990.8,Energia - #6811
15/04/2024  14:25:12,Energia,1204.54,Energia - #4369
16/04/2024  08:08:20,Folha de pagamento,2329.54,Folha de pagamento - #9847
16/04/2024  23:38:22,Folha de pagamento,2768.15,Folha de pagamento - #6191
17/04/2024  03:29:01,Internet,1599.44,Internet - #1118
18/04/2024  11:04:20,Serviços de terceiros,1821.52,Serviços de terceiros - #6166
18/04/2024  14:08:54,Fretes,1213.73,Fretes - #1011
19/04/2024  03:05:11,Serviços de terceiros,2276.85,Serviços de terceiros - #9301
20/04/2024  21:45:06,Energia,2800.08,Energia - #8828
22/04/2024  06:12:19,Materiais de Escritório,2185.71,Materiais de Escritório - #3675
23/04/2024  02:41:41,Folha de pagamento,1594.91,Folha de pagamento - #7384
24/04/2024  16:07:10,Compras de equipamentos,1175.22,Compras de equipamentos - #4434
25/04/2024  19:46:33,Alimentação,2661.1,Alimentação - #3781
26/04/2024  06:55:47,Aluguel,2452.57,Aluguel - #5801
28/04/2024  04:58:26,Aluguel,1458.68,Aluguel - #1761
28/04/2024  07:11:36,Aluguel,1795.95,Aluguel - #1151
30/04/2024  03:50:10,Energia,1850.27,Energia - #1491
