Data;Tipo de Despesa;Valor;Descrição
08/01/2025 14:23;Segurança e Monitoramento;255428;Segurança e Monitoramento - pagamento referente a Jan 2025
18/01/2025 05:51;Energia;351821;Energia - pagamento referente a Jan 2025
23/01/2025 00:08;Energia;202722;Energia - pagamento referente a Jan 2025
15/01/2025 08:01;Segurança e Monitoramento;384291;Segurança e Monitoramento - pagamento referente a Jan 2025
24/01/2025 06:11;Fretes;39895;Fretes - pagamento referente a Jan 2025
31/01/2025 11:57;Fretes;25523;Fretes - pagamento referente a Jan 2025
25/01/2025 12:50;Internet;102168;Internet - pagamento referente a Jan 2025
11/01/2025 23:26;Contabilidade;136728;Contabilidade - pagamento referente a Jan 2025
15/01/2025 09:27;Serviços de terceiros;20094;Serviços de terceiros - pagamento referente a Jan 2025
27/01/2025 11:01;Companhia de mídia;61481;Companhia de mídia - pagamento referente a Jan 2025
14/01/2025 13:25;Devoluções e ressarcimento;22896;Devoluções e ressarcimento - pagamento referente a Jan 2025
02/01/2025 13:22;Contabilidade;24833;Contabilidade - pagamento referente a Jan 2025
26/01/2025 17:31;Manutenção predial;38787;Manutenção predial - pagamento referente a Jan 2025
20/01/2025 21:10;Compras de equipamentos;31781;Compras de equipamentos - pagamento referente a Jan 2025
11/01/2025 20:04;Energia;41742;Energia - pagamento referente a Jan 2025
21/01/2025 10:04;Materiais de Limpeza;50;Materiais de Limpeza - pagamento referente a Jan 2025
28/01/2025 04:37;Manutenção predial;10504;Manutenção predial - pagamento referente a Jan 2025
04/01/2025 15:08;Energia;26257;Energia - pagamento referente a Jan 2025
09/01/2025 17:33;Vale Transporte;166783;Vale Transporte - pagamento referente a Jan 2025
11/01/2025 18:34;Manutenção de equipamento;50;Manutenção de equipamento - pagamento referente a Jan 2025
27/01/2025 08:29;Contabilidade;261122;Contabilidade - pagamento referente a Jan 2025
25/01/2025 02:49;Companhia de mídia;9142;Companhia de mídia - pagamento referente a Jan 2025
14/01/2025 01:32;Embalagem;50;Embalagem - pagamento referente a Jan 2025
25/01/2025 21:24;Devoluções e ressarcimento;9402;Devoluções e ressarcimento - pagamento referente a Jan 2025
17/01/2025 14:54;Sistemas;280571;Sistemas - pagamento referente a Jan 2025
26/01/2025 12:20;Materiais de Escritório;58661;Materiais de Escritório - pagamento referente a Jan 2025
07/01/2025 17:05;Alimentação;286559;Alimentação - pagamento referente a Jan 2025
24/01/2025 06:51;Eventos;5666;Eventos - pagamento referente a Jan 2025
22/01/2025 22:16;Eventos;48366;Eventos - pagamento referente a Jan 2025
25/01/2025 13:00;Serviços de terceiros;56709;Serviços de terceiros - pagamento referente a Jan 2025
19/01/2025 02:35;Sistemas;203755;Sistemas - pagamento referente a Jan 2025
31/01/2025 23:37;Folha de pagamento;181802;Folha de pagamento - pagamento referente a Jan 2025
16/01/2025 09:23;Vale Transporte;12655;Vale Transporte - pagamento referente a Jan 2025
19/01/2025 10:29;Companhia de mídia;14181;Companhia de mídia - pagamento referente a Jan 2025
24/01/2025 00:08;Materiais de Limpeza;5355;Materiais de Limpeza - pagamento referente a Jan 2025
19/01/2025 14:39;Segurança e Monitoramento;124169;Segurança e Monitoramento - pagamento referente a Jan 2025
03/01/2025 07:10;Devoluções e ressarcimento;38404;Devoluções e ressarcimento - pagamento referente a Jan 2025
30/01/2025 16:23;Manutenção predial;52366;Manutenção predial - pagamento referente a Jan 2025
11/01/2025 23:22;Embalagem;6099;Embalagem - pagamento referente a Jan 2025
22/01/2025 04:20;Segurança e Monitoramento;353629;Segurança e Monitoramento - pagamento referente a Jan 2025
09/01/2025 17:23;Vale Transporte;200055;Vale Transporte - pagamento referente a Jan 2025
28/01/2025 22:45;Embalagem;32784;Embalagem - pagamento referente a Jan 2025
02/01/2025 03:03;Embalagem;81245;Embalagem - pagamento referente a Jan 2025
08/01/2025 08:38;Serviços de terceiros;12022;Serviços de terceiros - pagamento referente a Jan 2025
25/01/2025 23:17;Água;144344;Água - pagamento referente a Jan 2025
26/01/2025 01:53;Folha de pagamento;295581;Folha de pagamento - pagamento referente a Jan 2025
16/01/2025 20:38;Companhia de mídia;50;Companhia de mídia - pagamento referente a Jan 2025
07/01/2025 21:45;Vale Transporte;81644;Vale Transporte - pagamento referente a Jan 2025
