Data;Tipo de Despesa;Valor;Descrição
02/02/2024 05:09;Materiais de Limpeza;71531;Materiais de Limpeza - pagamento referente a Feb 2024
06/02/2024 05:43;Eventos;504;Eventos - pagamento referente a Feb 2024
22/02/2024 18:53;Vale Transporte;151823;Vale Transporte - pagamento referente a Feb 2024
11/02/2024 02:03;Companhia de mídia;41719;Companhia de mídia - pagamento referente a Feb 2024
17/02/2024 22:24;Compras de equipamentos;17779;Compras de equipamentos - pagamento referente a Feb 2024
14/02/2024 19:54;Água;135746;Água - pagamento referente a Feb 2024
25/02/2024 13:53;Energia;183706;Energia - pagamento referente a Feb 2024
16/02/2024 23:44;Vale Transporte;273087;Vale Transporte - pagamento referente a Feb 2024
14/02/2024 09:19;Fretes;2631;Fretes - pagamento referente a Feb 2024
19/02/2024 23:40;Energia;229389;Energia - pagamento referente a Feb 2024
24/02/2024 06:51;Companhia de mídia;52101;Companhia de mídia - pagamento referente a Feb 2024
16/02/2024 15:51;Eventos;29466;Eventos - pagamento referente a Feb 2024
17/02/2024 18:39;Contabilidade;319415;Contabilidade - pagamento referente a Feb 2024
10/02/2024 20:11;Contabilidade;162717;Contabilidade - pagamento referente a Feb 2024
15/02/2024 13:28;Eventos;50;Eventos - pagamento referente a Feb 2024
26/02/2024 17:11;Manutenção predial;49152;Manutenção predial - pagamento referente a Feb 2024
15/02/2024 18:57;Segurança e Monitoramento;123245;Segurança e Monitoramento - pagamento referente a Feb 2024
12/02/2024 01:05;Vale Transporte;298155;Vale Transporte - pagamento referente a Feb 2024
08/02/2024 22:18;Aluguel;140223;Aluguel - pagamento referente a Feb 2024
10/02/2024 15:08;Água;129761;Água - pagamento referente a Feb 2024
07/02/2024 00:39;Água;72424;Água - pagamento referente a Feb 2024
02/02/2024 05:58;Manutenção predial;33522;Manutenção predial - pagamento referente a Feb 2024
04/02/2024 00:29;Sistemas;6061;Sistemas - pagamento referente a Feb 2024
20/02/2024 00:15;Materiais de Escritório;29312;Materiais de Escritório - pagamento referente a Feb 2024
11/02/2024 16:26;Segurança e Monitoramento;13385;Segurança e Monitoramento - pagamento referente a Feb 2024
14/02/2024 10:28;Internet;181881;Internet - pagamento referente a Feb 2024
23/02/2024 06:39;Sistemas;181882;Sistemas - pagamento referente a Feb 2024
22/02/2024 22:44;Manutenção predial;37545;Manutenção predial - pagamento referente a Feb 2024
23/02/2024 20:58;Internet;28710;Internet - pagamento referente a Feb 2024
08/02/2024 06:37;Devoluções e ressarcimento;752;Devoluções e ressarcimento - pagamento referente a Feb 2024
20/02/2024 05:24;Serviços de terceiros;201;Serviços de terceiros - pagamento referente a Feb 2024
01/02/2024 14:31;Devoluções e ressarcimento;4284;Devoluções e ressarcimento - pagamento referente a Feb 2024
29/02/2024 14:05;Embalagem;20695;Embalagem - pagamento referente a Feb 2024
23/02/2024 14:40;Energia;323459;Energia - pagamento referente a Feb 2024
28/02/2024 04:11;Folha de pagamento;225853;Folha de pagamento - pagamento referente a Feb 2024
23/02/2024 23:07;Sistemas;350767;Sistemas - pagamento referente a Feb 2024
09/02/2024 19:40;Segurança e Monitoramento;34178;Segurança e Monitoramento - pagamento referente a Feb 2024
12/02/2024 01:09;Folha de pagamento;163432;Folha de pagamento - pagamento referente a Feb 2024
28/02/2024 21:55;Internet;58525;Internet - pagamento referente a Feb 2024
20/02/2024 18:31;Materiais de Limpeza;23222;Materiais de Limpeza - pagamento referente a Feb 2024
18/02/2024 00:38;Devoluções e ressarcimento;16682;Devoluções e ressarcimento - pagamento referente a Feb 2024
11/02/2024 11:57;Energia;191988;Energia - pagamento referente a Feb 2024
