Data,Tipo de Despesa,Valor,Descrição
01/01/2025  01:42:47,Folha de pagamento,2957.7,Folha de pagamento - #6269
01/01/2025  16:29:32,Embalagem,3967.1,Embalagem - #9602
04/01/2025  04:40:47,Aluguel,3750.18,Aluguel - #2971
04/01/2025  22:46:32,Serviços de terceiros,3132.37,Serviços de terceiros - #3968
05/01/2025  12:02:17,Folha de pagamento,4203.82,Folha de pagamento - #4148
06/01/2025  07:02:34,Água,3364.26,Água - #4902
07/01/2025  05:00:10,Embalagem,4075.57,Embalagem - #4568
07/01/2025  13:35:45,Aluguel,2138.46,Aluguel - #5137
08/01/2025  20:17:13,Embalagem,3225.69,Embalagem - #7292
09/01/2025  15:23:21,Sistemas,4023.83,Sistemas - #5986
10/01/2025  03:17:23,Embalagem,4363.03,Embalagem - #5596
13/01/2025  13:33:19,Fretes,2291.35,Fretes - #4791
13/01/2025  17:49:24,Serviços de terceiros,2705.23,Serviços de terceiros - #7567
14/01/2025  00:39:12,Materiais de Escritório,4466.18,Materiais de Escritório - #2489
14/01/2025  15:03:32,Folha de pagamento,4879.82,Folha de pagamento - #7997
16/01/2025  06:34:46,Folha de pagamento,2763.79,Folha de pagamento - #3517
16/01/2025  08:58:38,Folha de pagamento,1922.41,Folha de pagamento - #2650
17/01/2025  16:50:01,Internet,4164.21,Internet - #3735
18/01/2025  16:04:10,Internet,2239.98,Internet - #8172
22/01/2025  00:43:35,Folha de pagamento,2042.68,Folha de pagamento - #3134
23/01/2025  03:58:27,Contabilidade,3814.48,Contabilidade - #2109
23/01/2025  04:18:02,Embalagem,2465.04,Embalagem - #1996
23/01/2025  06:47:52,Companhia de mídia,2760.39,Companhia de mídia - #7512
23/01/2025  13:15:20,Manutenção predial,2274.77,Manutenção predial - #1779
24/01/2025  11:47:49,Folha de pagamento,4479.32,Folha de pagamento - #9664
25/01/2025  17:22:57,Compras de equipamentos,3223.45,Compras de equipamentos - #6996
28/01/2025  07:18:45,Folha de pagamento,3224.1,Folha de pagamento - #5399
28/01/2025  18:40:40,Folha de pagamento,4154.01,Folha de pagamento - #3436
30/01/2025  03:04:34,Expedição,3383.98,Expedição - #6618
31/01/2025  20:52:12,Aluguel,1904.8,Aluguel - #4160
