Data;Tipo de Despesa;Valor;Descrição
21/02/2025 07:58;Eventos;22651;Eventos - pagamento referente a Feb 2025
10/02/2025 14:12;Manutenção predial;14569;Manutenção predial - pagamento referente a Feb 2025
21/02/2025 08:55;Compras de equipamentos;21074;Compras de equipamentos - pagamento referente a Feb 2025
23/02/2025 11:20;Companhia de mídia;51228;Companhia de mídia - pagamento referente a Feb 2025
14/02/2025 22:04;Contabilidade;169032;Contabilidade - pagamento referente a Feb 2025
27/02/2025 21:08;Materiais de Limpeza;71862;Materiais de Limpeza - pagamento referente a Feb 2025
07/02/2025 09:11;Água;111988;Água - pagamento referente a Feb 2025
08/02/2025 22:14;Eventos;35752;Eventos - pagamento referente a Feb 2025
16/02/2025 07:58;Materiais de Limpeza;7488;Materiais de Limpeza - pagamento referente a Feb 2025
11/02/2025 06:42;Fretes;2542;Fretes - pagamento referente a Feb 2025
08/02/2025 05:12;Internet;262315;Internet - pagamento referente a Feb 2025
26/02/2025 23:24;Serviços de terceiros;46648;Serviços de terceiros - pagamento referente a Feb 2025
19/02/2025 15:13;Energia;271231;Energia - pagamento referente a Feb 2025
22/02/2025 05:33;Eventos;2707;Eventos - pagamento referente a Feb 2025
03/02/2025 05:32;Materiais de Limpeza;42517;Materiais de Limpeza - pagamento referente a Feb 2025
25/02/2025 11:02;Segurança e Monitoramento;155336;Segurança e Monitoramento - pagamento referente a Feb 2025
19/02/2025 06:54;Vale Transporte;194272;Vale Transporte - pagamento referente a Feb 2025
07/02/2025 07:30;Embalagem;42444;Embalagem - pagamento referente a Feb 2025
12/02/2025 00:35;Contabilidade;267115;Contabilidade - pagamento referente a Feb 2025
24/02/2025 05:21;Materiais de Escritório;40988;Materiais de Escritório - pagamento referente a Feb 2025
28/02/2025 01:27;Segurança e Monitoramento;448793;Segurança e Monitoramento - pagamento referente a Feb 2025
26/02/2025 03:21;Segurança e Monitoramento;199552;Segurança e Monitoramento - pagamento referente a Feb 2025
11/02/2025 05:06;Folha de pagamento;174347;Folha de pagamento - pagamento referente a Feb 2025
06/02/2025 00:23;Energia;233727;Energia - pagamento referente a Feb 2025
19/02/2025 10:39;Companhia de mídia;52191;Companhia de mídia - pagamento referente a Feb 2025
10/02/2025 14:15;Expedição;46719;Expedição - pagamento referente a Feb 2025
20/02/2025 22:21;Manutenção predial;43363;Manutenção predial - pagamento referente a Feb 2025
02/02/2025 07:32;Materiais de Escritório;79892;Materiais de Escritório - pagamento referente a Feb 2025
26/02/2025 04:20;Folha de pagamento;7857;Folha de pagamento - pagamento referente a Feb 2025
07/02/2025 20:58;Energia;248538;Energia - pagamento referente a Feb 2025
27/02/2025 08:58;Aluguel;236622;Aluguel - pagamento referente a Feb 2025
26/02/2025 15:50;Eventos;4438;Eventos - pagamento referente a Feb 2025
05/02/2025 06:12;Serviços de terceiros;47388;Serviços de terceiros - pagamento referente a Feb 2025
25/02/2025 16:23;Compras de equipamentos;31244;Compras de equipamentos - pagamento referente a Feb 2025
