Data;Tipo de Despesa;Valor;Descrição
11/01/2024 15:25;Internet;170173;Internet - pagamento referente a Jan 2024
05/01/2024 13:19;Eventos;16204;Eventos - pagamento referente a Jan 2024
28/01/2024 21:23;Sistemas;137208;Sistemas - pagamento referente a Jan 2024
26/01/2024 01:40;Serviços de terceiros;35617;Serviços de terceiros - pagamento referente a Jan 2024
01/01/2024 11:43;Expedição;73174;Expedição - pagamento referente a Jan 2024
03/01/2024 03:42;Companhia de mídia;48834;Companhia de mídia - pagamento referente a Jan 2024
07/01/2024 21:23;Energia;102056;Energia - pagamento referente a Jan 2024
02/01/2024 07:59;Vale Transporte;257791;Vale Transporte - pagamento referente a Jan 2024
20/01/2024 20:01;Vale Transporte;30318;Vale Transporte - pagamento referente a Jan 2024
21/01/2024 18:12;Eventos;95042;Eventos - pagamento referente a Jan 2024
31/01/2024 14:35;Aluguel;165003;Aluguel - pagamento referente a Jan 2024
12/01/2024 11:12;Expedição;39529;Expedição - pagamento referente a Jan 2024
21/01/2024 04:37;Manutenção de equipamento;15894;Manutenção de equipamento - pagamento referente a Jan 2024
01/01/2024 09:55;Materiais de Limpeza;46207;Materiais de Limpeza - pagamento referente a Jan 2024
01/01/2024 12:37;Manutenção de equipamento;41115;Manutenção de equipamento - pagamento referente a Jan 2024
04/01/2024 23:03;Eventos;24774;Eventos - pagamento referente a Jan 2024
26/01/2024 06:55;Vale Transporte;214764;Vale Transporte - pagamento referente a Jan 2024
07/01/2024 23:34;Segurança e Monitoramento;333592;Segurança e Monitoramento - pagamento referente a Jan 2024
24/01/2024 16:15;Energia;245241;Energia - pagamento referente a Jan 2024
20/01/2024 04:28;Alimentação;188924;Alimentação - pagamento referente a Jan 2024
03/01/2024 12:42;Manutenção de equipamento;30367;Manutenção de equipamento - pagamento referente a Jan 2024
25/01/2024 22:08;Contabilidade;336177;Contabilidade - pagamento referente a Jan 2024
17/01/2024 01:16;Folha de pagamento;295731;Folha de pagamento - pagamento referente a Jan 2024
30/01/2024 04:55;Vale Transporte;131958;Vale Transporte - pagamento referente a Jan 2024
13/01/2024 07:24;Sistemas;190324;Sistemas - pagamento referente a Jan 2024
22/01/2024 07:26;Manutenção predial;61565;Manutenção predial - pagamento referente a Jan 2024
16/01/2024 19:46;Manutenção de equipamento;50;Manutenção de equipamento - pagamento referente a Jan 2024
18/01/2024 16:48;Materiais de Escritório;39867;Materiais de Escritório - pagamento referente a Jan 2024
29/01/2024 10:31;Eventos;40488;Eventos - pagamento referente a Jan 2024
31/01/2024 21:39;Materiais de Limpeza;50;Materiais de Limpeza - pagamento referente a Jan 2024
06/01/2024 11:39;Fretes;4683;Fretes - pagamento referente a Jan 2024
05/01/2024 02:46;Compras de equipamentos;50;Compras de equipamentos - pagamento referente a Jan 2024
05/01/2024 10:57;Manutenção de equipamento;50;Manutenção de equipamento - pagamento referente a Jan 2024
09/01/2024 13:20;Manutenção predial;50;Manutenção predial - pagamento referente a Jan 2024
21/01/2024 09:15;Água;168029;Água - pagamento referente a Jan 2024
18/01/2024 02:11;Compras de equipamentos;7813;Compras de equipamentos - pagamento referente a Jan 2024
10/01/2024 14:30;Embalagem;44714;Embalagem - pagamento referente a Jan 2024
11/01/2024 14:34;Segurança e Monitoramento;404656;Segurança e Monitoramento - pagamento referente a Jan 2024
16/01/2024 17:12;Serviços de terceiros;36019;Serviços de terceiros - pagamento referente a Jan 2024
29/01/2024 00:35;Alimentação;274607;Alimentação - pagamento referente a Jan 2024
01/01/2024 10:44;Sistemas;153558;Sistemas - pagamento referente a Jan 2024
09/01/2024 01:29;Aluguel;189279;Aluguel - pagamento referente a Jan 2024
10/01/2024 06:50;Eventos;14755;Eventos - pagamento referente a Jan 2024
