Data,Tipo de Despesa,Valor,Descrição
01/04/2025  03:11:51,Folha de pagamento,5043.4,Folha de pagamento - #6286
02/04/2025  00:08:06,Aluguel,4249.17,Aluguel - #6289
02/04/2025  10:41:01,Materiais de Escritório,4694.43,Materiais de Escritório - #2137
02/04/2025  12:19:44,Internet,2968.4,Internet - #8447
03/04/2025  11:45:35,Internet,2923.74,Internet - #5822
04/04/2025  18:50:49,Eventos,2495.61,Eventos - #6105
06/04/2025  11:15:04,Sistemas,5100.44,Sistemas - #4525
07/04/2025  23:31:27,Folha de pagamento,1952.63,Folha de pagamento - #8309
09/04/2025  05:12:43,Materiais de Escritório,4507.78,Materiais de Escritório - #5605
09/04/2025  13:07:07,Segurança e Monitoramento,2014.76,Segurança e Monitoramento - #8418
09/04/2025  18:26:18,Eventos,2020.83,Eventos - #9691
11/04/2025  06:12:03,Folha de pagamento,2537.34,Folha de pagamento - #9092
11/04/2025  18:24:15,Folha de pagamento,1993.91,Folha de pagamento - #1348
12/04/2025  04:49:20,Expedição,3468.84,Expedição - #3003
12/04/2025  12:05:35,Folha de pagamento,2614.51,Folha de pagamento - #6131
14/04/2025  06:36:22,Embalagem,3735.69,Embalagem - #7126
20/04/2025  06:33:13,Energia,2427.07,Energia - #2686
21/04/2025  03:53:23,Internet,2623.48,Internet - #2683
21/04/2025  13:43:48,Vale Transporte,4885.52,Vale Transporte - #8130
21/04/2025  18:00:58,Folha de pagamento,3557.91,Folha de pagamento - #8565
23/04/2025  00:45:21,Aluguel,3885.18,Aluguel - #4502
23/04/2025  19:56:51,Vale Transporte,4293.83,Vale Transporte - #2225
24/04/2025  08:52:20,Sistemas,2492.0,Sistemas - #2762
24/04/2025  13:14:10,Fretes,4927.97,Fretes - #2442
26/04/2025  10:57:14,Contabilidade,3669.09,Contabilidade - #2085
26/04/2025  15:27:32,Contabilidade,4827.02,Contabilidade - #7552
27/04/2025  02:28:10,Compras de equipamentos,3861.65,Compras de equipamentos - #1553
27/04/2025  12:02:57,Folha de pagamento,2407.73,Folha de pagamento - #9740
27/04/2025  13:46:19,Contabilidade,2287.54,Contabilidade - #5500
29/04/2025  11:52:57,Folha de pagamento,2776.53,Folha de pagamento - #9807
