Data,Tipo de Despesa,Valor,Descrição
02/06/2024  16:01:27,Folha de pagamento,5443.5,Folha de pagamento - #6174
02/06/2024  16:06:10,Fretes,4344.7,Fretes - #2934
03/06/2024  21:30:08,Expedição,3459.09,Expedição - #3839
04/06/2024  19:14:07,Folha de pagamento,2141.12,Folha de pagamento - #4671
09/06/2024  20:26:56,Água,4178.35,Água - #8755
10/06/2024  23:12:30,Aluguel,4236.1,Aluguel - #6633
11/06/2024  11:49:02,Internet,5459.89,Internet - #5382
12/06/2024  08:22:43,Manutenção de equipamento,2134.13,Manutenção de equipamento - #3598
12/06/2024  10:52:08,Folha de pagamento,4832.36,Folha de pagamento - #3014
15/06/2024  04:30:27,Folha de pagamento,3943.64,Folha de pagamento - #1357
15/06/2024  13:49:49,Fretes,2749.6,Fretes - #1107
16/06/2024  00:55:28,Eventos,2491.52,Eventos - #4975
16/06/2024  09:15:13,Manutenção predial,2520.76,Manutenção predial - #1770
16/06/2024  16:37:46,Internet,5106.2,Internet - #8993
17/06/2024  07:37:58,Sistemas,5471.72,Sistemas - #6556
19/06/2024  12:03:21,Folha de pagamento,2682.93,Folha de pagamento - #1129
20/06/2024  15:06:50,Folha de pagamento,3138.07,Folha de pagamento - #7815
20/06/2024  20:22:28,Folha de pagamento,3777.98,Folha de pagamento - #8147
20/06/2024  23:35:18,Serviços de terceiros,4490.95,Serviços de terceiros - #1606
24/06/2024  22:24:26,Devoluções e ressarcimento,4428.36,Devoluções e ressarcimento - #6902
25/06/2024  16:31:46,Expedição,4262.38,Expedição - #2626
26/06/2024  05:39:13,Companhia de mídia,4485.69,Companhia de mídia - #5627
26/06/2024  19:39:50,Materiais de Limpeza,4340.82,Materiais de Limpeza - #2669
28/06/2024  16:02:51,Folha de pagamento,2474.95,Folha de pagamento - #2043
28/06/2024  22:27:26,Folha de pagamento,3744.59,Folha de pagamento - #9121
28/06/2024  22:42:29,Materiais de Escritório,3339.96,Materiais de Escritório - #3148
28/06/2024  22:55:32,Compras de equipamentos,5072.24,Compras de equipamentos - #2706
29/06/2024  04:47:44,Folha de pagamento,2106.22,Folha de pagamento - #8295
30/06/2024  11:10:46,Fretes,3600.9,Fretes - #5786
30/06/2024  14:51:29,Expedição,2813.28,Expedição - #2817
