Data;Tipo de Despesa;Valor;Descrição
09/05/2025 22:19;Materiais de Escritório;10834;Materiais de Escritório - pagamento referente a May 2025
21/05/2025 18:49;Expedição;20322;Expedição - pagamento referente a May 2025
20/05/2025 18:42;Internet;92912;Internet - pagamento referente a May 2025
26/05/2025 23:20;Fretes;32147;Fretes - pagamento referente a May 2025
08/05/2025 19:31;Eventos;50;Eventos - pagamento referente a May 2025
29/05/2025 13:10;Companhia de mídia;79813;Companhia de mídia - pagamento referente a May 2025
26/05/2025 02:22;Devoluções e ressarcimento;24255;Devoluções e ressarcimento - pagamento referente a May 2025
31/05/2025 21:09;Alimentação;316261;Alimentação - pagamento referente a May 2025
10/05/2025 19:12;Contabilidade;214017;Contabilidade - pagamento referente a May 2025
09/05/2025 13:28;Eventos;23026;Eventos - pagamento referente a May 2025
02/05/2025 04:31;Energia;229399;Energia - pagamento referente a May 2025
31/05/2025 08:59;Devoluções e ressarcimento;2871;Devoluções e ressarcimento - pagamento referente a May 2025
29/05/2025 02:33;Segurança e Monitoramento;33755;Segurança e Monitoramento - pagamento referente a May 2025
22/05/2025 22:57;Serviços de terceiros;8715;Serviços de terceiros - pagamento referente a May 2025
25/05/2025 10:38;Embalagem;9365;Embalagem - pagamento referente a May 2025
10/05/2025 21:35;Fretes;22162;Fretes - pagamento referente a May 2025
07/05/2025 01:47;Segurança e Monitoramento;265056;Segurança e Monitoramento - pagamento referente a May 2025
01/05/2025 05:52;Aluguel;46426;Aluguel - pagamento referente a May 2025
06/05/2025 14:07;Manutenção de equipamento;53045;Manutenção de equipamento - pagamento referente a May 2025
26/05/2025 03:00;Serviços de terceiros;50;Serviços de terceiros - pagamento referente a May 2025
19/05/2025 01:06;Compras de equipamentos;21717;Compras de equipamentos - pagamento referente a May 2025
02/05/2025 08:48;Manutenção de equipamento;54205;Manutenção de equipamento - pagamento referente a May 2025
26/05/2025 00:24;Compras de equipamentos;14694;Compras de equipamentos - pagamento referente a May 2025
04/05/2025 02:49;Companhia de mídia;29654;Companhia de mídia - pagamento referente a May 2025
12/05/2025 14:39;Manutenção de equipamento;43722;Manutenção de equipamento - pagamento referente a May 2025
28/05/2025 16:56;Compras de equipamentos;104631;Compras de equipamentos - pagamento referente a May 2025
27/05/2025 04:17;Segurança e Monitoramento;196367;Segurança e Monitoramento - pagamento referente a May 2025
06/05/2025 05:23;Contabilidade;16055;Contabilidade - pagamento referente a May 2025
27/05/2025 07:23;Serviços de terceiros;61117;Serviços de terceiros - pagamento referente a May 2025
13/05/2025 19:03;Embalagem;50;Embalagem - pagamento referente a May 2025
30/05/2025 23:25;Vale Transporte;202031;Vale Transporte - pagamento referente a May 2025
23/05/2025 12:25;Manutenção predial;14853;Manutenção predial - pagamento referente a May 2025
07/05/2025 00:40;Embalagem;26864;Embalagem - pagamento referente a May 2025
23/05/2025 21:01;Manutenção de equipamento;48039;Manutenção de equipamento - pagamento referente a May 2025
24/05/2025 04:01;Sistemas;238549;Sistemas - pagamento referente a May 2025
25/05/2025 23:55;Sistemas;268767;Sistemas - pagamento referente a May 2025
21/05/2025 04:16;Fretes;24228;Fretes - pagamento referente a May 2025
07/05/2025 15:11;Sistemas;315491;Sistemas - pagamento referente a May 2025
28/05/2025 16:17;Alimentação;243781;Alimentação - pagamento referente a May 2025
16/05/2025 21:48;Aluguel;245649;Aluguel - pagamento referente a May 2025
01/05/2025 03:49;Materiais de Limpeza;47323;Materiais de Limpeza - pagamento referente a May 2025
22/05/2025 12:37;Companhia de mídia;16261;Companhia de mídia - pagamento referente a May 2025
17/05/2025 13:41;Companhia de mídia;12757;Companhia de mídia - pagamento referente a May 2025
04/05/2025 20:10;Vale Transporte;177619;Vale Transporte - pagamento referente a May 2025
12/05/2025 21:56;Embalagem;103727;Embalagem - pagamento referente a May 2025
15/05/2025 18:52;Internet;99479;Internet - pagamento referente a May 2025
11/05/2025 00:37;Devoluções e ressarcimento;38501;Devoluções e ressarcimento - pagamento referente a May 2025
03/05/2025 12:07;Energia;26323;Energia - pagamento referente a May 2025
28/05/2025 15:32;Manutenção de equipamento;23626;Manutenção de equipamento - pagamento referente a May 2025
01/05/2025 20:23;Folha de pagamento;22623;Folha de pagamento - pagamento referente a May 2025
