Data;Tipo de Despesa;Valor;Descrição
15/06/2024 19:02;Expedição;10099;Expedição - pagamento referente a Jun 2024
17/06/2024 01:18;Água;187189;Água - pagamento referente a Jun 2024
02/06/2024 13:33;Devoluções e ressarcimento;27922;Devoluções e ressarcimento - pagamento referente a Jun 2024
21/06/2024 14:45;Aluguel;49986;Aluguel - pagamento referente a Jun 2024
01/06/2024 15:42;Internet;175263;Internet - pagamento referente a Jun 2024
26/06/2024 21:05;Embalagem;3533;Embalagem - pagamento referente a Jun 2024
11/06/2024 07:34;Materiais de Limpeza;7753;Materiais de Limpeza - pagamento referente a Jun 2024
23/06/2024 19:34;Segurança e Monitoramento;253707;Segurança e Monitoramento - pagamento referente a Jun 2024
21/06/2024 00:18;Manutenção de equipamento;52421;Manutenção de equipamento - pagamento referente a Jun 2024
19/06/2024 07:57;Manutenção predial;19267;Manutenção predial - pagamento referente a Jun 2024
02/06/2024 01:30;Compras de equipamentos;50;Compras de equipamentos - pagamento referente a Jun 2024
07/06/2024 14:05;Serviços de terceiros;52376;Serviços de terceiros - pagamento referente a Jun 2024
28/06/2024 20:04;Embalagem;32876;Embalagem - pagamento referente a Jun 2024
24/06/2024 01:32;Manutenção de equipamento;11201;Manutenção de equipamento - pagamento referente a Jun 2024
27/06/2024 16:41;Companhia de mídia;12021;Companhia de mídia - pagamento referente a Jun 2024
07/06/2024 02:01;Alimentação;27855;Alimentação - pagamento referente a Jun 2024
25/06/2024 23:48;Embalagem;1229;Embalagem - pagamento referente a Jun 2024
15/06/2024 15:32;Sistemas;73269;Sistemas - pagamento referente a Jun 2024
12/06/2024 08:32;Companhia de mídia;50;Companhia de mídia - pagamento referente a Jun 2024
12/06/2024 09:15;Energia;83396;Energia - pagamento referente a Jun 2024
16/06/2024 18:42;Compras de equipamentos;5321;Compras de equipamentos - pagamento referente a Jun 2024
19/06/2024 10:41;Embalagem;24722;Embalagem - pagamento referente a Jun 2024
29/06/2024 05:18;Sistemas;161355;Sistemas - pagamento referente a Jun 2024
24/06/2024 07:15;Companhia de mídia;29074;Companhia de mídia - pagamento referente a Jun 2024
09/06/2024 01:04;Expedição;50;Expedição - pagamento referente a Jun 2024
29/06/2024 09:28;Expedição;42718;Expedição - pagamento referente a Jun 2024
06/06/2024 08:07;Contabilidade;211743;Contabilidade - pagamento referente a Jun 2024
26/06/2024 21:44;Energia;73505;Energia - pagamento referente a Jun 2024
28/06/2024 22:25;Expedição;63511;Expedição - pagamento referente a Jun 2024
05/06/2024 18:57;Companhia de mídia;12689;Companhia de mídia - pagamento referente a Jun 2024
23/06/2024 23:26;Contabilidade;206595;Contabilidade - pagamento referente a Jun 2024
16/06/2024 23:48;Segurança e Monitoramento;195147;Segurança e Monitoramento - pagamento referente a Jun 2024
18/06/2024 04:30;Companhia de mídia;23287;Companhia de mídia - pagamento referente a Jun 2024
15/06/2024 23:41;Vale Transporte;128705;Vale Transporte - pagamento referente a Jun 2024
16/06/2024 22:34;Materiais de Escritório;36678;Materiais de Escritório - pagamento referente a Jun 2024
01/06/2024 14:29;Contabilidade;225534;Contabilidade - pagamento referente a Jun 2024
18/06/2024 22:49;Contabilidade;201705;Contabilidade - pagamento referente a Jun 2024
26/06/2024 22:52;Fretes;50;Fretes - pagamento referente a Jun 2024
16/06/2024 04:55;Compras de equipamentos;70306;Compras de equipamentos - pagamento referente a Jun 2024
06/06/2024 20:35;Energia;286081;Energia - pagamento referente a Jun 2024
16/06/2024 07:05;Aluguel;260804;Aluguel - pagamento referente a Jun 2024
23/06/2024 14:54;Manutenção predial;11196;Manutenção predial - pagamento referente a Jun 2024
12/06/2024 01:07;Expedição;22024;Expedição - pagamento referente a Jun 2024
