Data;Tipo de Despesa;Valor;Descrição
13/09/2025 23:01;Companhia de mídia;24854;Companhia de mídia - pagamento referente a Sep 2025
24/09/2025 04:07;Contabilidade;184283;Contabilidade - pagamento referente a Sep 2025
04/09/2025 04:03;Materiais de Limpeza;41986;Materiais de Limpeza - pagamento referente a Sep 2025
15/09/2025 20:44;Vale Transporte;195059;Vale Transporte - pagamento referente a Sep 2025
23/09/2025 02:15;Aluguel;149474;Aluguel - pagamento referente a Sep 2025
23/09/2025 13:33;Alimentação;271628;Alimentação - pagamento referente a Sep 2025
30/09/2025 07:24;Materiais de Escritório;45568;Materiais de Escritório - pagamento referente a Sep 2025
23/09/2025 09:30;Embalagem;23963;Embalagem - pagamento referente a Sep 2025
07/09/2025 00:23;Devoluções e ressarcimento;36329;Devoluções e ressarcimento - pagamento referente a Sep 2025
06/09/2025 00:25;Companhia de mídia;13756;Companhia de mídia - pagamento referente a Sep 2025
12/09/2025 04:18;Contabilidade;197311;Contabilidade - pagamento referente a Sep 2025
28/09/2025 05:01;Expedição;50;Expedição - pagamento referente a Sep 2025
27/09/2025 17:59;Companhia de mídia;41369;Companhia de mídia - pagamento referente a Sep 2025
05/09/2025 02:15;Aluguel;160708;Aluguel - pagamento referente a Sep 2025
22/09/2025 14:35;Água;103744;Água - pagamento referente a Sep 2025
25/09/2025 20:09;Contabilidade;162736;Contabilidade - pagamento referente a Sep 2025
16/09/2025 17:34;Materiais de Escritório;45738;Materiais de Escritório - pagamento referente a Sep 2025
19/09/2025 02:30;Eventos;25581;Eventos - pagamento referente a Sep 2025
08/09/2025 06:52;Folha de pagamento;158686;Folha de pagamento - pagamento referente a Sep 2025
05/09/2025 05:49;Expedição;34876;Expedição - pagamento referente a Sep 2025
26/09/2025 00:55;Contabilidade;325842;Contabilidade - pagamento referente a Sep 2025
13/09/2025 14:46;Devoluções e ressarcimento;26229;Devoluções e ressarcimento - pagamento referente a Sep 2025
19/09/2025 13:09;Internet;17721;Internet - pagamento referente a Sep 2025
20/09/2025 20:21;Materiais de Limpeza;1735;Materiais de Limpeza - pagamento referente a Sep 2025
27/09/2025 02:07;Companhia de mídia;28151;Companhia de mídia - pagamento referente a Sep 2025
11/09/2025 15:27;Companhia de mídia;11043;Companhia de mídia - pagamento referente a Sep 2025
12/09/2025 01:44;Manutenção de equipamento;11336;Manutenção de equipamento - pagamento referente a Sep 2025
18/09/2025 07:24;Manutenção predial;9892;Manutenção predial - pagamento referente a Sep 2025
02/09/2025 19:48;Compras de equipamentos;51863;Compras de equipamentos - pagamento referente a Sep 2025
16/09/2025 23:08;Compras de equipamentos;23596;Compras de equipamentos - pagamento referente a Sep 2025
05/09/2025 03:03;Expedição;50509;Expedição - pagamento referente a Sep 2025
24/09/2025 08:09;Embalagem;18709;Embalagem - pagamento referente a Sep 2025
