Data,Tipo de Despesa,Valor,Descrição
01/11/2024  05:59:59,Manutenção de equipamento,2847.52,Manutenção de equipamento - #6349
04/11/2024  09:05:07,Folha de pagamento,2706.4,Folha de pagamento - #2460
07/11/2024  15:18:45,Embalagem,3324.55,Embalagem - #7171
08/11/2024  19:31:25,Expedição,3104.44,Expedição - #2333
09/11/2024  22:48:52,Fretes,1679.62,Fretes - #5072
10/11/2024  19:12:45,Serviços de terceiros,3327.52,Serviços de terceiros - #3345
11/11/2024  11:51:43,Materiais de Limpeza,1936.73,Materiais de Limpeza - #3069
11/11/2024  12:36:47,Folha de pagamento,2644.43,Folha de pagamento - #1027
12/11/2024  01:51:47,Aluguel,1927.5,Aluguel - #6333
13/11/2024  22:47:47,Embalagem,4262.46,Embalagem - #7252
15/11/2024  05:57:28,Manutenção de equipamento,4237.95,Manutenção de equipamento - #2895
16/11/2024  02:19:53,Aluguel,3765.6,Aluguel - #9990
16/11/2024  21:29:09,Fretes,3665.63,Fretes - #5643
18/11/2024  07:15:13,Internet,2968.61,Internet - #3792
19/11/2024  06:47:07,Folha de pagamento,1817.96,Folha de pagamento - #7025
19/11/2024  17:12:54,Folha de pagamento,2573.13,Folha de pagamento - #7359
20/11/2024  18:14:06,Alimentação,2923.49,Alimentação - #7476
20/11/2024  21:42:55,Energia,3270.7,Energia - #8785
21/11/2024  23:31:05,Materiais de Escritório,4424.15,Materiais de Escritório - #6452
22/11/2024  06:00:40,Segurança e Monitoramento,4391.44,Segurança e Monitoramento - #6278
22/11/2024  22:02:38,Folha de pagamento,4115.8,Folha de pagamento - #6245
22/11/2024  22:05:06,Serviços de terceiros,2591.87,Serviços de terceiros - #8125
23/11/2024  03:17:54,Folha de pagamento,2043.73,Folha de pagamento - #8836
25/11/2024  08:14:46,Compras de equipamentos,2685.24,Compras de equipamentos - #5220
26/11/2024  17:54:27,Embalagem,3499.27,Embalagem - #4823
28/11/2024  14:20:09,Aluguel,3591.19,Aluguel - #5863
29/11/2024  18:50:54,Fretes,4389.44,Fretes - #9267
29/11/2024  21:07:42,Expedição,4121.84,Expedição - #3224
30/11/2024  15:42:54,Folha de pagamento,1679.72,Folha de pagamento - #2645
30/11/2024  18:49:59,Fretes,3919.07,Fretes - #2059
