Data;Tipo de Despesa;Valor;Descrição
14/03/2025 07:11;Eventos;27914;Eventos - pagamento referente a Mar 2025
30/03/2025 12:18;Alimentação;166923;Alimentação - pagamento referente a Mar 2025
16/03/2025 05:38;Vale Transporte;13932;Vale Transporte - pagamento referente a Mar 2025
10/03/2025 13:52;Manutenção de equipamento;3082;Manutenção de equipamento - pagamento referente a Mar 2025
27/03/2025 11:21;Companhia de mídia;16605;Companhia de mídia - pagamento referente a Mar 2025
13/03/2025 19:52;Internet;147998;Internet - pagamento referente a Mar 2025
09/03/2025 20:34;Manutenção de equipamento;35182;Manutenção de equipamento - pagamento referente a Mar 2025
15/03/2025 02:52;Eventos;52255;Eventos - pagamento referente a Mar 2025
15/03/2025 08:12;Contabilidade;126061;Contabilidade - pagamento referente a Mar 2025
10/03/2025 10:37;Manutenção predial;2087;Manutenção predial - pagamento referente a Mar 2025
26/03/2025 07:33;Manutenção predial;55881;Manutenção predial - pagamento referente a Mar 2025
10/03/2025 21:33;Fretes;36507;Fretes - pagamento referente a Mar 2025
06/03/2025 01:52;Eventos;21006;Eventos - pagamento referente a Mar 2025
06/03/2025 22:36;Serviços de terceiros;6954;Serviços de terceiros - pagamento referente a Mar 2025
24/03/2025 13:29;Manutenção de equipamento;50;Manutenção de equipamento - pagamento referente a Mar 2025
23/03/2025 01:15;Internet;119683;Internet - pagamento referente a Mar 2025
16/03/2025 00:11;Energia;93916;Energia - pagamento referente a Mar 2025
11/03/2025 13:25;Sistemas;123428;Sistemas - pagamento referente a Mar 2025
14/03/2025 21:48;Materiais de Escritório;50;Materiais de Escritório - pagamento referente a Mar 2025
29/03/2025 15:29;Manutenção predial;50;Manutenção predial - pagamento referente a Mar 2025
02/03/2025 23:05;Materiais de Limpeza;6762;Materiais de Limpeza - pagamento referente a Mar 2025
29/03/2025 14:22;Vale Transporte;80278;Vale Transporte - pagamento referente a Mar 2025
02/03/2025 11:33;Internet;122899;Internet - pagamento referente a Mar 2025
10/03/2025 23:00;Manutenção de equipamento;68343;Manutenção de equipamento - pagamento referente a Mar 2025
19/03/2025 06:32;Manutenção de equipamento;2424;Manutenção de equipamento - pagamento referente a Mar 2025
13/03/2025 06:25;Materiais de Escritório;3400;Materiais de Escritório - pagamento referente a Mar 2025
13/03/2025 06:08;Segurança e Monitoramento;196108;Segurança e Monitoramento - pagamento referente a Mar 2025
05/03/2025 17:26;Energia;227503;Energia - pagamento referente a Mar 2025
19/03/2025 14:40;Vale Transporte;289392;Vale Transporte - pagamento referente a Mar 2025
31/03/2025 10:36;Eventos;26103;Eventos - pagamento referente a Mar 2025
13/03/2025 06:30;Embalagem;42545;Embalagem - pagamento referente a Mar 2025
03/03/2025 05:06;Materiais de Escritório;66212;Materiais de Escritório - pagamento referente a Mar 2025
30/03/2025 19:36;Serviços de terceiros;16293;Serviços de terceiros - pagamento referente a Mar 2025
26/03/2025 01:59;Contabilidade;298865;Contabilidade - pagamento referente a Mar 2025
