Data;Tipo de Despesa;Valor;Descrição
28/09/2024 14:24;Serviços de terceiros;13121;Serviços de terceiros - pagamento referente a Sep 2024
25/09/2024 04:54;Manutenção de equipamento;25154;Manutenção de equipamento - pagamento referente a Sep 2024
11/09/2024 18:05;Internet;124808;Internet - pagamento referente a Sep 2024
29/09/2024 04:23;Expedição;38786;Expedição - pagamento referente a Sep 2024
30/09/2024 13:13;Sistemas;234554;Sistemas - pagamento referente a Sep 2024
08/09/2024 19:07;Embalagem;42904;Embalagem - pagamento referente a Sep 2024
25/09/2024 01:41;Internet;71395;Internet - pagamento referente a Sep 2024
14/09/2024 01:17;Energia;48511;Energia - pagamento referente a Sep 2024
02/09/2024 23:42;Folha de pagamento;197878;Folha de pagamento - pagamento referente a Sep 2024
08/09/2024 03:36;Compras de equipamentos;53828;Compras de equipamentos - pagamento referente a Sep 2024
09/09/2024 18:03;Materiais de Escritório;48857;Materiais de Escritório - pagamento referente a Sep 2024
06/09/2024 06:17;Companhia de mídia;5001;Companhia de mídia - pagamento referente a Sep 2024
30/09/2024 03:33;Manutenção predial;42827;Manutenção predial - pagamento referente a Sep 2024
03/09/2024 11:26;Materiais de Escritório;46481;Materiais de Escritório - pagamento referente a Sep 2024
25/09/2024 16:16;Energia;258008;Energia - pagamento referente a Sep 2024
12/09/2024 22:07;Materiais de Escritório;59723;Materiais de Escritório - pagamento referente a Sep 2024
10/09/2024 06:55;Internet;136606;Internet - pagamento referente a Sep 2024
14/09/2024 15:43;Água;256664;Água - pagamento referente a Sep 2024
24/09/2024 10:29;Aluguel;275006;Aluguel - pagamento referente a Sep 2024
08/09/2024 16:45;Materiais de Limpeza;50737;Materiais de Limpeza - pagamento referente a Sep 2024
13/09/2024 09:40;Expedição;25923;Expedição - pagamento referente a Sep 2024
27/09/2024 05:44;Compras de equipamentos;9573;Compras de equipamentos - pagamento referente a Sep 2024
21/09/2024 14:50;Contabilidade;138982;Contabilidade - pagamento referente a Sep 2024
01/09/2024 12:12;Vale Transporte;138469;Vale Transporte - pagamento referente a Sep 2024
29/09/2024 21:07;Alimentação;140408;Alimentação - pagamento referente a Sep 2024
09/09/2024 05:43;Embalagem;50;Embalagem - pagamento referente a Sep 2024
30/09/2024 10:45;Sistemas;200096;Sistemas - pagamento referente a Sep 2024
14/09/2024 10:28;Contabilidade;178839;Contabilidade - pagamento referente a Sep 2024
27/09/2024 15:30;Companhia de mídia;35332;Companhia de mídia - pagamento referente a Sep 2024
27/09/2024 09:01;Eventos;56754;Eventos - pagamento referente a Sep 2024
23/09/2024 21:15;Materiais de Escritório;7953;Materiais de Escritório - pagamento referente a Sep 2024
30/09/2024 14:40;Materiais de Limpeza;22301;Materiais de Limpeza - pagamento referente a Sep 2024
30/09/2024 08:19;Alimentação;188439;Alimentação - pagamento referente a Sep 2024
11/09/2024 18:47;Alimentação;148681;Alimentação - pagamento referente a Sep 2024
