Data;Tipo de Despesa;Valor;Descrição
01/05/2024 15:58;Eventos;24413;Eventos - pagamento referente a May 2024
08/05/2024 02:51;Companhia de mídia;3658;Companhia de mídia - pagamento referente a May 2024
07/05/2024 03:33;Eventos;4278;Eventos - pagamento referente a May 2024
02/05/2024 04:06;Materiais de Limpeza;59047;Materiais de Limpeza - pagamento referente a May 2024
31/05/2024 21:55;Materiais de Escritório;50201;Materiais de Escritório - pagamento referente a May 2024
07/05/2024 20:42;Fretes;16601;Fretes - pagamento referente a May 2024
12/05/2024 17:32;Fretes;64341;Fretes - pagamento referente a May 2024
20/05/2024 12:49;Aluguel;125812;Aluguel - pagamento referente a May 2024
04/05/2024 21:36;Contabilidade;276025;Contabilidade - pagamento referente a May 2024
11/05/2024 23:02;Sistemas;286879;Sistemas - pagamento referente a May 2024
02/05/2024 23:09;Materiais de Limpeza;75955;Materiais de Limpeza - pagamento referente a May 2024
06/05/2024 10:04;Água;191644;Água - pagamento referente a May 2024
11/05/2024 06:48;Manutenção predial;72765;Manutenção predial - pagamento referente a May 2024
06/05/2024 02:45;Manutenção predial;5438;Manutenção predial - pagamento referente a May 2024
31/05/2024 05:39;Folha de pagamento;500;Folha de pagamento - pagamento referente a May 2024
05/05/2024 13:10;Expedição;25779;Expedição - pagamento referente a May 2024
29/05/2024 09:26;Devoluções e ressarcimento;42527;Devoluções e ressarcimento - pagamento referente a May 2024
27/05/2024 18:04;Sistemas;263995;Sistemas - pagamento referente a May 2024
02/05/2024 07:44;Contabilidade;172055;Contabilidade - pagamento referente a May 2024
11/05/2024 23:43;Embalagem;3305;Embalagem - pagamento referente a May 2024
04/05/2024 15:38;Eventos;50;Eventos - pagamento referente a May 2024
31/05/2024 02:40;Vale Transporte;147674;Vale Transporte - pagamento referente a May 2024
18/05/2024 05:28;Manutenção predial;31751;Manutenção predial - pagamento referente a May 2024
27/05/2024 03:29;Internet;175746;Internet - pagamento referente a May 2024
25/05/2024 20:42;Água;189004;Água - pagamento referente a May 2024
31/05/2024 00:02;Folha de pagamento;125165;Folha de pagamento - pagamento referente a May 2024
23/05/2024 04:13;Materiais de Limpeza;3474;Materiais de Limpeza - pagamento referente a May 2024
29/05/2024 15:05;Aluguel;21907;Aluguel - pagamento referente a May 2024
05/05/2024 01:12;Manutenção predial;23511;Manutenção predial - pagamento referente a May 2024
01/05/2024 05:40;Vale Transporte;198446;Vale Transporte - pagamento referente a May 2024
09/05/2024 16:28;Alimentação;280084;Alimentação - pagamento referente a May 2024
21/05/2024 09:31;Fretes;45384;Fretes - pagamento referente a May 2024
05/05/2024 23:37;Energia;229383;Energia - pagamento referente a May 2024
20/05/2024 05:45;Eventos;46947;Eventos - pagamento referente a May 2024
08/05/2024 15:24;Materiais de Escritório;4847;Materiais de Escritório - pagamento referente a May 2024
12/05/2024 13:00;Alimentação;53549;Alimentação - pagamento referente a May 2024
