Data;Tipo de Despesa;Valor;Descrição
26/11/2024 15:51;Internet;24377;Internet - pagamento referente a Nov 2024
05/11/2024 13:26;Companhia de mídia;71537;Companhia de mídia - pagamento referente a Nov 2024
15/11/2024 07:32;Manutenção predial;90315;Manutenção predial - pagamento referente a Nov 2024
25/11/2024 16:26;Alimentação;185932;Alimentação - pagamento referente a Nov 2024
02/11/2024 00:22;Água;235078;Água - pagamento referente a Nov 2024
10/11/2024 23:12;Expedição;25224;Expedição - pagamento referente a Nov 2024
16/11/2024 08:21;Expedição;21149;Expedição - pagamento referente a Nov 2024
08/11/2024 15:21;Compras de equipamentos;9288;Compras de equipamentos - pagamento referente a Nov 2024
12/11/2024 00:28;Aluguel;218456;Aluguel - pagamento referente a Nov 2024
20/11/2024 21:06;Folha de pagamento;323922;Folha de pagamento - pagamento referente a Nov 2024
06/11/2024 20:07;Segurança e Monitoramento;204071;Segurança e Monitoramento - pagamento referente a Nov 2024
30/11/2024 21:57;Devoluções e ressarcimento;4945;Devoluções e ressarcimento - pagamento referente a Nov 2024
12/11/2024 21:10;Compras de equipamentos;3049;Compras de equipamentos - pagamento referente a Nov 2024
09/11/2024 04:54;Compras de equipamentos;32546;Compras de equipamentos - pagamento referente a Nov 2024
02/11/2024 02:21;Sistemas;253829;Sistemas - pagamento referente a Nov 2024
24/11/2024 03:09;Expedição;2442;Expedição - pagamento referente a Nov 2024
04/11/2024 15:39;Expedição;5141;Expedição - pagamento referente a Nov 2024
30/11/2024 11:10;Vale Transporte;213867;Vale Transporte - pagamento referente a Nov 2024
29/11/2024 14:54;Manutenção de equipamento;30522;Manutenção de equipamento - pagamento referente a Nov 2024
20/11/2024 07:07;Alimentação;247345;Alimentação - pagamento referente a Nov 2024
04/11/2024 19:39;Sistemas;82598;Sistemas - pagamento referente a Nov 2024
27/11/2024 17:02;Sistemas;213181;Sistemas - pagamento referente a Nov 2024
06/11/2024 19:31;Companhia de mídia;47885;Companhia de mídia - pagamento referente a Nov 2024
16/11/2024 16:37;Eventos;31023;Eventos - pagamento referente a Nov 2024
06/11/2024 02:17;Companhia de mídia;27419;Companhia de mídia - pagamento referente a Nov 2024
14/11/2024 18:20;Energia;158943;Energia - pagamento referente a Nov 2024
09/11/2024 20:26;Devoluções e ressarcimento;24285;Devoluções e ressarcimento - pagamento referente a Nov 2024
14/11/2024 21:41;Expedição;30562;Expedição - pagamento referente a Nov 2024
30/11/2024 14:51;Sistemas;100871;Sistemas - pagamento referente a Nov 2024
11/11/2024 04:07;Segurança e Monitoramento;319189;Segurança e Monitoramento - pagamento referente a Nov 2024
16/11/2024 09:15;Materiais de Escritório;47955;Materiais de Escritório - pagamento referente a Nov 2024
22/11/2024 15:08;Segurança e Monitoramento;289146;Segurança e Monitoramento - pagamento referente a Nov 2024
28/11/2024 22:42;Contabilidade;198459;Contabilidade - pagamento referente a Nov 2024
15/11/2024 13:49;Aluguel;71928;Aluguel - pagamento referente a Nov 2024
29/11/2024 09:46;Serviços de terceiros;23428;Serviços de terceiros - pagamento referente a Nov 2024
12/11/2024 20:42;Contabilidade;68545;Contabilidade - pagamento referente a Nov 2024
15/11/2024 22:27;Internet;500;Internet - pagamento referente a Nov 2024
08/11/2024 22:03;Aluguel;259266;Aluguel - pagamento referente a Nov 2024
20/11/2024 06:18;Energia;105535;Energia - pagamento referente a Nov 2024
25/11/2024 01:49;Materiais de Escritório;1566;Materiais de Escritório - pagamento referente a Nov 2024
30/11/2024 21:21;Eventos;49615;Eventos - pagamento referente a Nov 2024
23/11/2024 14:48;Devoluções e ressarcimento;36099;Devoluções e ressarcimento - pagamento referente a Nov 2024
