Data;Tipo de Despesa;Valor;Descrição
01/03/2024 18:48;Materiais de Limpeza;50;Materiais de Limpeza - pagamento referente a Mar 2024
20/03/2024 18:08;Sistemas;185562;Sistemas - pagamento referente a Mar 2024
02/03/2024 03:24;Energia;30999;Energia - pagamento referente a Mar 2024
14/03/2024 12:11;Eventos;13851;Eventos - pagamento referente a Mar 2024
13/03/2024 22:50;Embalagem;109828;Embalagem - pagamento referente a Mar 2024
30/03/2024 14:36;Energia;209814;Energia - pagamento referente a Mar 2024
09/03/2024 03:00;Materiais de Escritório;4757;Materiais de Escritório - pagamento referente a Mar 2024
15/03/2024 05:18;Expedição;28054;Expedição - pagamento referente a Mar 2024
16/03/2024 07:14;Eventos;23691;Eventos - pagamento referente a Mar 2024
16/03/2024 12:04;Segurança e Monitoramento;291876;Segurança e Monitoramento - pagamento referente a Mar 2024
18/03/2024 10:17;Vale Transporte;36460;Vale Transporte - pagamento referente a Mar 2024
22/03/2024 03:17;Internet;10965;Internet - pagamento referente a Mar 2024
20/03/2024 10:34;Folha de pagamento;14176;Folha de pagamento - pagamento referente a Mar 2024
19/03/2024 07:10;Vale Transporte;201663;Vale Transporte - pagamento referente a Mar 2024
10/03/2024 08:34;Fretes;52598;Fretes - pagamento referente a Mar 2024
03/03/2024 15:07;Devoluções e ressarcimento;52078;Devoluções e ressarcimento - pagamento referente a Mar 2024
23/03/2024 21:51;Energia;123734;Energia - pagamento referente a Mar 2024
08/03/2024 19:15;Internet;165891;Internet - pagamento referente a Mar 2024
27/03/2024 22:37;Companhia de mídia;32832;Companhia de mídia - pagamento referente a Mar 2024
18/03/2024 20:04;Vale Transporte;22390;Vale Transporte - pagamento referente a Mar 2024
10/03/2024 21:41;Fretes;38077;Fretes - pagamento referente a Mar 2024
18/03/2024 14:25;Companhia de mídia;11205;Companhia de mídia - pagamento referente a Mar 2024
04/03/2024 16:49;Vale Transporte;114229;Vale Transporte - pagamento referente a Mar 2024
05/03/2024 00:30;Manutenção de equipamento;25428;Manutenção de equipamento - pagamento referente a Mar 2024
29/03/2024 18:40;Fretes;1002;Fretes - pagamento referente a Mar 2024
09/03/2024 11:25;Manutenção de equipamento;22705;Manutenção de equipamento - pagamento referente a Mar 2024
17/03/2024 03:13;Expedição;45479;Expedição - pagamento referente a Mar 2024
20/03/2024 11:19;Segurança e Monitoramento;161381;Segurança e Monitoramento - pagamento referente a Mar 2024
29/03/2024 06:20;Segurança e Monitoramento;234925;Segurança e Monitoramento - pagamento referente a Mar 2024
11/03/2024 10:29;Aluguel;74945;Aluguel - pagamento referente a Mar 2024
27/03/2024 22:29;Fretes;70617;Fretes - pagamento referente a Mar 2024
