Data;Tipo de Despesa;Valor;Descrição
26/04/2024 05:16;Alimentação;170654;Alimentação - pagamento referente a Apr 2024
11/04/2024 02:09;Contabilidade;126207;Contabilidade - pagamento referente a Apr 2024
15/04/2024 16:05;Eventos;38462;Eventos - pagamento referente a Apr 2024
24/04/2024 21:37;Segurança e Monitoramento;179288;Segurança e Monitoramento - pagamento referente a Apr 2024
04/04/2024 18:30;Energia;215551;Energia - pagamento referente a Apr 2024
01/04/2024 09:59;Fretes;7407;Fretes - pagamento referente a Apr 2024
28/04/2024 08:16;Eventos;17381;Eventos - pagamento referente a Apr 2024
27/04/2024 02:00;Sistemas;269704;Sistemas - pagamento referente a Apr 2024
26/04/2024 23:39;Vale Transporte;198171;Vale Transporte - pagamento referente a Apr 2024
24/04/2024 03:38;Manutenção predial;43668;Manutenção predial - pagamento referente a Apr 2024
24/04/2024 04:42;Expedição;24027;Expedição - pagamento referente a Apr 2024
27/04/2024 15:48;Serviços de terceiros;70384;Serviços de terceiros - pagamento referente a Apr 2024
10/04/2024 15:47;Materiais de Escritório;19209;Materiais de Escritório - pagamento referente a Apr 2024
16/04/2024 02:08;Energia;120056;Energia - pagamento referente a Apr 2024
26/04/2024 03:16;Manutenção predial;35029;Manutenção predial - pagamento referente a Apr 2024
02/04/2024 18:30;Expedição;38145;Expedição - pagamento referente a Apr 2024
16/04/2024 14:32;Devoluções e ressarcimento;58497;Devoluções e ressarcimento - pagamento referente a Apr 2024
30/04/2024 17:36;Folha de pagamento;246371;Folha de pagamento - pagamento referente a Apr 2024
02/04/2024 05:29;Devoluções e ressarcimento;54958;Devoluções e ressarcimento - pagamento referente a Apr 2024
13/04/2024 21:20;Manutenção de equipamento;38109;Manutenção de equipamento - pagamento referente a Apr 2024
29/04/2024 10:34;Aluguel;119477;Aluguel - pagamento referente a Apr 2024
06/04/2024 06:36;Expedição;60429;Expedição - pagamento referente a Apr 2024
08/04/2024 21:28;Materiais de Limpeza;21942;Materiais de Limpeza - pagamento referente a Apr 2024
13/04/2024 14:49;Alimentação;222663;Alimentação - pagamento referente a Apr 2024
19/04/2024 23:21;Expedição;62928;Expedição - pagamento referente a Apr 2024
26/04/2024 09:18;Folha de pagamento;190555;Folha de pagamento - pagamento referente a Apr 2024
11/04/2024 17:00;Aluguel;162008;Aluguel - pagamento referente a Apr 2024
28/04/2024 08:21;Água;162831;Água - pagamento referente a Apr 2024
05/04/2024 23:46;Água;171747;Água - pagamento referente a Apr 2024
12/04/2024 13:39;Materiais de Limpeza;59692;Materiais de Limpeza - pagamento referente a Apr 2024
02/04/2024 03:58;Materiais de Limpeza;524;Materiais de Limpeza - pagamento referente a Apr 2024
16/04/2024 08:09;Companhia de mídia;29395;Companhia de mídia - pagamento referente a Apr 2024
08/04/2024 12:43;Serviços de terceiros;40093;Serviços de terceiros - pagamento referente a Apr 2024
26/04/2024 18:19;Folha de pagamento;305408;Folha de pagamento - pagamento referente a Apr 2024
02/04/2024 20:16;Sistemas;321705;Sistemas - pagamento referente a Apr 2024
22/04/2024 02:43;Materiais de Escritório;34212;Materiais de Escritório - pagamento referente a Apr 2024
09/04/2024 01:40;Manutenção predial;14804;Manutenção predial - pagamento referente a Apr 2024
09/04/2024 08:54;Aluguel;26725;Aluguel - pagamento referente a Apr 2024
16/04/2024 05:51;Folha de pagamento;168659;Folha de pagamento - pagamento referente a Apr 2024
23/04/2024 19:47;Manutenção predial;50;Manutenção predial - pagamento referente a Apr 2024
17/04/2024 10:43;Internet;246936;Internet - pagamento referente a Apr 2024
06/04/2024 18:03;Vale Transporte;30376;Vale Transporte - pagamento referente a Apr 2024
03/04/2024 07:30;Manutenção de equipamento;22615;Manutenção de equipamento - pagamento referente a Apr 2024
