Data,Tipo de Despesa,Valor,Descrição
04/07/2024  08:03:20,Energia,2028.76,Energia - #8615
04/07/2024  10:09:26,Folha de pagamento,2060.76,Folha de pagamento - #6311
04/07/2024  19:54:26,Materiais de Escritório,2715.9,Materiais de Escritório - #2807
04/07/2024  20:35:05,Vale Transporte,2440.22,Vale Transporte - #4152
05/07/2024  04:50:37,Aluguel,4035.81,Aluguel - #7910
05/07/2024  05:16:49,Folha de pagamento,2103.03,Folha de pagamento - #2468
06/07/2024  13:01:55,Folha de pagamento,4445.02,Folha de pagamento - #9649
09/07/2024  02:07:06,Folha de pagamento,4022.74,Folha de pagamento - #9876
10/07/2024  11:19:18,Folha de pagamento,3705.82,Folha de pagamento - #8961
11/07/2024  02:51:39,Fretes,3182.05,Fretes - #7711
11/07/2024  05:01:45,Embalagem,3704.44,Embalagem - #1958
13/07/2024  18:02:31,Embalagem,3078.32,Embalagem - #1381
15/07/2024  14:42:28,Segurança e Monitoramento,2738.58,Segurança e Monitoramento - #3440
16/07/2024  01:47:10,Folha de pagamento,4020.0,Folha de pagamento - #7051
16/07/2024  16:57:01,Folha de pagamento,2891.51,Folha de pagamento - #2970
18/07/2024  05:01:17,Expedição,2938.57,Expedição - #4371
18/07/2024  18:48:03,Manutenção predial,3104.55,Manutenção predial - #9548
19/07/2024  07:31:32,Serviços de terceiros,4134.23,Serviços de terceiros - #9264
19/07/2024  09:02:33,Folha de pagamento,1972.05,Folha de pagamento - #3511
23/07/2024  00:36:40,Fretes,2810.59,Fretes - #6060
23/07/2024  18:28:05,Folha de pagamento,4325.69,Folha de pagamento - #9741
24/07/2024  15:00:07,Folha de pagamento,1870.92,Folha de pagamento - #9970
27/07/2024  19:08:48,Fretes,2955.76,Fretes - #3269
28/07/2024  01:26:30,Folha de pagamento,4205.53,Folha de pagamento - #6074
29/07/2024  09:56:18,Aluguel,1926.73,Aluguel - #4532
29/07/2024  10:50:24,Vale Transporte,3040.77,Vale Transporte - #8786
29/07/2024  12:21:34,Energia,3357.17,Energia - #1750
29/07/2024  14:47:17,Eventos,3161.39,Eventos - #2450
31/07/2024  03:03:12,Folha de pagamento,3685.72,Folha de pagamento - #4925
31/07/2024  13:43:10,Folha de pagamento,2054.37,Folha de pagamento - #1965
