Data,Tipo de Despesa,Valor,Descrição
01/05/2025  05:16:56,Sistemas,3800.08,Sistemas - #2261
01/05/2025  15:59:43,Folha de pagamento,2889.32,Folha de pagamento - #3410
02/05/2025  15:59:22,Folha de pagamento,2760.32,Folha de pagamento - #5075
05/05/2025  11:56:18,Aluguel,3363.76,Aluguel - #9224
05/05/2025  16:18:39,Contabilidade,2707.47,Contabilidade - #3664
06/05/2025  04:49:06,Alimentação,1938.2,Alimentação - #2638
07/05/2025  09:52:37,Contabilidade,4066.99,Contabilidade - #3022
08/05/2025  18:47:44,Segurança e Monitoramento,3024.31,Segurança e Monitoramento - #8056
09/05/2025  21:31:16,Manutenção de equipamento,2030.16,Manutenção de equipamento - #6968
10/05/2025  00:27:22,Aluguel,2116.73,Aluguel - #1010
10/05/2025  02:51:18,Folha de pagamento,3647.54,Folha de pagamento - #1255
11/05/2025  21:04:10,Folha de pagamento,3151.32,Folha de pagamento - #4069
13/05/2025  18:26:17,Compras de equipamentos,2647.33,Compras de equipamentos - #6067
14/05/2025  07:42:09,Folha de pagamento,4011.92,Folha de pagamento - #6852
15/05/2025  04:00:42,Folha de pagamento,3906.24,Folha de pagamento - #8775
15/05/2025  16:11:16,Compras de equipamentos,4511.06,Compras de equipamentos - #6715
15/05/2025  18:50:50,Sistemas,4225.06,Sistemas - #6685
16/05/2025  07:30:07,Embalagem,2498.89,Embalagem - #1740
19/05/2025  16:44:21,Folha de pagamento,2456.58,Folha de pagamento - #3014
19/05/2025  21:18:53,Companhia de mídia,1991.41,Companhia de mídia - #4740
21/05/2025  12:27:25,Companhia de mídia,4593.81,Companhia de mídia - #2607
22/05/2025  16:46:40,Folha de pagamento,3720.43,Folha de pagamento - #1339
24/05/2025  02:12:58,Energia,2138.27,Energia - #7189
24/05/2025  06:27:37,Folha de pagamento,3283.02,Folha de pagamento - #2322
24/05/2025  10:28:31,Folha de pagamento,2640.96,Folha de pagamento - #6747
25/05/2025  00:38:22,Folha de pagamento,4753.28,Folha de pagamento - #8763
25/05/2025  17:09:05,Expedição,3965.12,Expedição - #5434
25/05/2025  21:54:55,Compras de equipamentos,2519.88,Compras de equipamentos - #8935
27/05/2025  11:19:45,Contabilidade,2137.43,Contabilidade - #6467
31/05/2025  08:56:40,Embalagem,4067.11,Embalagem - #9927
