Data,Tipo de Despesa,Valor,Descrição
01/06/2025  20:42:06,Aluguel,3017.18,Aluguel - #4334
01/06/2025  23:10:14,Aluguel,4236.86,Aluguel - #2581
02/06/2025  19:16:07,Materiais de Escritório,3398.63,Materiais de Escritório - #1613
02/06/2025  19:34:21,Segurança e Monitoramento,3569.12,Segurança e Monitoramento - #1369
03/06/2025  05:41:09,Energia,4484.06,Energia - #6764
03/06/2025  14:48:23,Fretes,3425.16,Fretes - #1482
05/06/2025  00:23:49,Aluguel,4161.36,Aluguel - #7685
05/06/2025  16:19:06,Vale Transporte,5223.12,Vale Transporte - #2932
06/06/2025  18:45:59,Embalagem,4236.31,Embalagem - #9306
06/06/2025  23:57:24,Compras de equipamentos,2364.03,Compras de equipamentos - #7882
10/06/2025  08:24:45,Folha de pagamento,4421.9,Folha de pagamento - #6863
11/06/2025  03:44:28,Materiais de Escritório,2098.78,Materiais de Escritório - #7187
12/06/2025  19:57:35,Segurança e Monitoramento,2147.78,Segurança e Monitoramento - #3258
14/06/2025  16:51:50,Serviços de terceiros,2042.13,Serviços de terceiros - #4150
15/06/2025  13:40:24,Companhia de mídia,5036.83,Companhia de mídia - #2161
15/06/2025  21:18:14,Folha de pagamento,3890.97,Folha de pagamento - #4296
16/06/2025  21:30:20,Expedição,3312.71,Expedição - #4793
17/06/2025  06:22:57,Fretes,2576.06,Fretes - #9602
17/06/2025  08:08:44,Serviços de terceiros,5210.74,Serviços de terceiros - #6309
19/06/2025  10:29:45,Embalagem,3832.39,Embalagem - #3294
19/06/2025  11:37:39,Embalagem,3652.86,Embalagem - #7615
20/06/2025  01:34:44,Folha de pagamento,3200.93,Folha de pagamento - #2816
21/06/2025  18:35:12,Folha de pagamento,3532.94,Folha de pagamento - #4206
25/06/2025  21:19:59,Folha de pagamento,3596.7,Folha de pagamento - #7454
26/06/2025  23:50:15,Manutenção de equipamento,4336.97,Manutenção de equipamento - #2727
27/06/2025  06:36:52,Internet,4077.02,Internet - #8761
27/06/2025  20:30:24,Aluguel,2974.64,Aluguel - #8729
28/06/2025  02:21:11,Vale Transporte,4990.59,Vale Transporte - #9653
28/06/2025  05:18:04,Aluguel,2930.75,Aluguel - #9755
28/06/2025  16:59:39,Vale Transporte,5286.48,Vale Transporte - #9192
