Data,Tipo de Despesa,Valor,Descrição
02/02/2024  16:58:43,Serviços de terceiros,2968.38,Serviços de terceiros - #6963
03/02/2024  00:55:51,Folha de pagamento,4549.72,Folha de pagamento - #4806
03/02/2024  12:57:44,Fretes,4257.54,Fretes - #6454
04/02/2024  12:23:29,Compras de equipamentos,3775.61,Compras de equipamentos - #1669
05/02/2024  15:09:55,Folha de pagamento,3620.85,Folha de pagamento - #4346
06/02/2024  19:59:10,Contabilidade,4961.52,Contabilidade - #9770
06/02/2024  20:35:45,Energia,4775.5,Energia - #2097
06/02/2024  22:44:57,Folha de pagamento,2345.52,Folha de pagamento - #3514
07/02/2024  21:05:39,Vale Transporte,2710.24,Vale Transporte - #6500
10/02/2024  01:09:22,Internet,4263.2,Internet - #5659
10/02/2024  02:06:10,Compras de equipamentos,2028.29,Compras de equipamentos - #5521
10/02/2024  05:50:16,Compras de equipamentos,1960.44,Compras de equipamentos - #4715
10/02/2024  13:48:17,Alimentação,4277.27,Alimentação - #9887
12/02/2024  21:44:51,Contabilidade,3427.28,Contabilidade - #2075
14/02/2024  08:03:04,Segurança e Monitoramento,1936.92,Segurança e Monitoramento - #7108
15/02/2024  04:55:45,Materiais de Limpeza,4599.97,Materiais de Limpeza - #7641
15/02/2024  14:19:36,Fretes,3708.45,Fretes - #3161
15/02/2024  18:47:37,Folha de pagamento,3814.39,Folha de pagamento - #1399
16/02/2024  11:26:28,Materiais de Escritório,4475.22,Materiais de Escritório - #1351
16/02/2024  16:33:53,Folha de pagamento,5058.35,Folha de pagamento - #3010
17/02/2024  20:21:26,Fretes,3368.99,Fretes - #6616
18/02/2024  21:52:34,Contabilidade,2048.9,Contabilidade - #5788
21/02/2024  00:18:26,Alimentação,3454.87,Alimentação - #9870
21/02/2024  02:01:30,Folha de pagamento,5107.91,Folha de pagamento - #5994
21/02/2024  15:47:48,Alimentação,2397.54,Alimentação - #4437
25/02/2024  06:08:21,Vale Transporte,3815.0,Vale Transporte - #4909
25/02/2024  07:20:22,Serviços de terceiros,3757.15,Serviços de terceiros - #5380
26/02/2024  10:31:37,Embalagem,2690.58,Embalagem - #9686
28/02/2024  11:40:29,Folha de pagamento,2814.33,Folha de pagamento - #1022
29/02/2024  14:05:05,Folha de pagamento,4381.07,Folha de pagamento - #7400
