Data;Categoria;Receita;Canal de Venda
24/02/2024 00:48;Calçados;59001;Loja Física
05/02/2024 05:01;Casa & Cozinha;48681;Distribuidor
02/02/2024 13:48;Roupas;46713;Loja Física
29/02/2024 22:50;Casa & Cozinha;50;Marketplace
16/02/2024 22:20;Calçados;65461;Marketplace
10/02/2024 14:47;Esportes;54578;Distribuidor
24/02/2024 18:38;Casa & Cozinha;12796;Distribuidor
24/02/2024 03:11;Esportes;79476;Marketplace
16/02/2024 22:41;Acessórios;25916;Loja Física
23/02/2024 15:08;Esportes;29919;Distribuidor
16/02/2024 15:08;Acessórios;19123;Marketplace
27/02/2024 12:46;Calçados;25352;Distribuidor
08/02/2024 07:43;Roupas;10363;Marketplace
19/02/2024 05:20;Casa & Cozinha;78146;Distribuidor
15/02/2024 05:27;Casa & Cozinha;542;Marketplace
03/02/2024 05:59;Esportes;32122;Distribuidor
15/02/2024 14:52;Produtos Eletrônicos;28016;Marketplace
24/02/2024 08:09;Acessórios;44221;Marketplace
05/02/2024 13:58;Acessórios;67011;Distribuidor
08/02/2024 23:42;Esportes;52927;Marketplace
14/02/2024 12:49;Casa & Cozinha;2599;Distribuidor
15/02/2024 02:46;Produtos Eletrônicos;59305;Marketplace
13/02/2024 16:48;Produtos Eletrônicos;66323;Marketplace
09/02/2024 19:36;Acessórios;16772;Distribuidor
23/02/2024 16:57;Calçados;74498;Distribuidor
25/02/2024 18:57;Casa & Cozinha;4397;Marketplace
10/02/2024 14:25;Roupas;45139;Loja Física
17/02/2024 17:25;Produtos Eletrônicos;27078;Distribuidor
