Data;Categoria;Receita;Canal de Venda
22/04/2025 00:43;Acessórios;6691;Loja Física
06/04/2025 00:38;Acessórios;2442;Loja Física
03/04/2025 02:35;Acessórios;49914;Distribuidor
18/04/2025 06:28;Produtos Eletrônicos;798;Distribuidor
25/04/2025 06:59;Roupas;38174;Marketplace
04/04/2025 17:47;Acessórios;49651;Marketplace
07/04/2025 02:01;Produtos Eletrônicos;39377;Marketplace
02/04/2025 19:00;Esportes;43235;Loja Física
07/04/2025 16:02;Produtos Eletrônicos;1688;Marketplace
12/04/2025 05:13;Produtos Eletrônicos;3059;Distribuidor
14/04/2025 17:07;Produtos Eletrônicos;12678;Marketplace
11/04/2025 23:25;Acessórios;70163;Loja Física
11/04/2025 06:43;Produtos Eletrônicos;50;Marketplace
15/04/2025 04:30;Roupas;49474;Marketplace
11/04/2025 21:47;Calçados;50;Loja Física
26/04/2025 16:41;Beleza;54424;Distribuidor
02/04/2025 00:16;Beleza;62171;Marketplace
29/04/2025 03:24;Roupas;36516;Loja Física
21/04/2025 22:43;Calçados;2348;Loja Física
17/04/2025 10:26;Acessórios;34244;Loja Física
23/04/2025 23:46;Acessórios;31664;Loja Física
