Data,Categoria,Receita,Canal de Venda
01/07/2025  22:10:04,Vendas Presencial,3390.65,Loja Física SP
03/07/2025  11:35:32,Vendas Online,4987.23,Marketplace C
05/07/2025  00:37:37,Marketplace,3982.44,Loja Física SP
06/07/2025  03:26:16,Serviços,5243.48,Loja Física SP
08/07/2025  18:52:52,Vendas Presencial,5922.9,Marketplace A
13/07/2025  10:28:11,Serviços,3613.76,Marketplace C
14/07/2025  13:32:09,Serviços,6041.4,Loja Física SP
19/07/2025  09:58:15,Marketplace,5010.96,Marketplace A
21/07/2025  06:57:11,Assinaturas,4930.12,Site SP
21/07/2025  15:38:14,Assinaturas,5912.48,Loja Física SP
23/07/2025  07:28:46,Assinaturas,5330.15,Marketplace C
23/07/2025  09:07:21,Marketplace,5437.79,Site SP
24/07/2025  01:04:47,Marketplace,4859.89,Loja Física SP
24/07/2025  03:08:55,Vendas Online,4653.85,Loja Física SP
25/07/2025  13:43:37,Vendas Presencial,6024.79,Marketplace C
25/07/2025  15:44:08,Vendas Presencial,4597.51,Site SP
26/07/2025  09:21:20,Vendas Online,4733.79,Site SP
26/07/2025  11:14:29,Marketplace,3477.84,Site SP
29/07/2025  13:22:08,Assinaturas,5680.54,Marketplace A
30/07/2025  13:40:28,Assinaturas,5017.43,Marketplace C
