Data;Categoria;Receita;Canal de Venda
27/03/2025 11:50;Calçados;33441;Distribuidor
19/03/2025 17:48;Beleza;50;Loja Física
28/03/2025 07:25;Roupas;41808;Loja Física
26/03/2025 08:59;Produtos Eletrônicos;44808;Marketplace
02/03/2025 06:14;Acessórios;40103;Loja Física
10/03/2025 14:33;Acessórios;56332;Distribuidor
13/03/2025 20:58;Casa & Cozinha;46772;Distribuidor
11/03/2025 02:20;Acessórios;50;Loja Física
18/03/2025 08:00;Roupas;21137;Loja Física
11/03/2025 08:24;Acessórios;46643;Loja Física
20/03/2025 04:54;Beleza;3627;Distribuidor
07/03/2025 21:21;Roupas;50;Distribuidor
28/03/2025 17:01;Acessórios;14898;Distribuidor
24/03/2025 23:13;Acessórios;5295;Distribuidor
08/03/2025 08:41;Roupas;20592;Marketplace
10/03/2025 16:32;Beleza;55438;Marketplace
09/03/2025 17:05;Esportes;50;Marketplace
27/03/2025 21:54;Acessórios;59087;Distribuidor
15/03/2025 14:27;Roupas;9293;Loja Física
25/03/2025 22:26;Calçados;56705;Loja Física
06/03/2025 10:45;Casa & Cozinha;3017;Distribuidor
25/03/2025 20:00;Beleza;50;Distribuidor
25/03/2025 04:55;Acessórios;39808;Marketplace
02/03/2025 14:32;Roupas;18508;Loja Física
29/03/2025 12:36;Esportes;17375;Loja Física
16/03/2025 22:31;Roupas;14152;Distribuidor
03/03/2025 11:02;Acessórios;46406;Loja Física
