Data,Categoria,Receita,Canal de Venda
02/06/2025  10:22:38,Vendas Presencial,7845.81,Marketplace C
02/06/2025  12:49:24,Vendas Presencial,4925.42,Loja Física SP
03/06/2025  01:08:28,Vendas Presencial,7209.99,Marketplace C
03/06/2025  08:34:13,Assinaturas,6127.72,Marketplace C
03/06/2025  18:00:14,Assinaturas,7453.76,Site SP
04/06/2025  01:31:32,Vendas Presencial,8143.73,Marketplace C
04/06/2025  19:57:23,Marketplace,4346.44,Marketplace A
05/06/2025  19:25:30,Vendas Online,4358.49,Site SP
11/06/2025  13:58:03,Vendas Presencial,4940.7,Marketplace A
11/06/2025  22:34:32,Vendas Online,6605.47,Site SP
12/06/2025  13:45:39,Assinaturas,7528.61,Marketplace C
14/06/2025  15:19:50,Vendas Presencial,6782.84,Site SP
22/06/2025  21:47:01,Serviços,5831.7,Loja Física SP
23/06/2025  13:35:08,Vendas Online,7746.15,Loja Física SP
25/06/2025  17:18:55,Vendas Presencial,6416.15,Marketplace C
26/06/2025  00:55:46,Vendas Presencial,5455.08,Site SP
26/06/2025  01:22:04,Assinaturas,6493.76,Site SP
29/06/2025  07:28:45,Marketplace,7408.22,Marketplace C
29/06/2025  17:30:08,Marketplace,7946.77,Site SP
30/06/2025  01:01:49,Vendas Presencial,4235.19,Loja Física SP
