Data,Categoria,Receita,Canal de Venda
02/05/2025  08:53:41,Vendas Online,4030.71,Marketplace C
02/05/2025  12:08:25,Vendas Online,6637.55,Loja Física SP
03/05/2025  04:39:58,Marketplace,4151.45,Marketplace A
05/05/2025  07:57:43,Vendas Presencial,4244.23,Marketplace C
05/05/2025  19:56:07,Serviços,6818.66,Site SP
08/05/2025  06:06:30,Vendas Online,5169.95,Loja Física SP
13/05/2025  01:59:07,Marketplace,4187.08,Loja Física SP
14/05/2025  04:40:01,Vendas Presencial,3878.08,Marketplace A
15/05/2025  00:58:35,Vendas Online,5650.75,Loja Física SP
15/05/2025  11:27:29,Assinaturas,6794.16,Loja Física SP
16/05/2025  05:52:15,Serviços,6306.62,Marketplace C
17/05/2025  14:44:20,Serviços,6698.05,Marketplace C
19/05/2025  16:23:08,Serviços,5080.3,Marketplace C
20/05/2025  03:52:18,Serviços,6254.45,Loja Física SP
20/05/2025  22:12:07,Vendas Online,4590.31,Site SP
21/05/2025  09:46:59,Vendas Online,4617.42,Loja Física SP
23/05/2025  06:33:09,Serviços,5011.29,Loja Física SP
23/05/2025  10:55:03,Vendas Online,4422.9,Site SP
26/05/2025  16:29:53,Vendas Online,6384.38,Site SP
27/05/2025  19:43:28,Serviços,6488.66,Site SP
