Data,Categoria,Receita,Canal de Venda
01/06/2024  14:09:49,Vendas Online,5048.08,Site SP
02/06/2024  12:48:02,Vendas Presencial,5437.24,Site SP
03/06/2024  10:20:25,Vendas Presencial,7333.64,Loja Física SP
04/06/2024  01:48:41,Vendas Online,5712.85,Loja Física SP
07/06/2024  02:32:35,Marketplace,5763.16,Marketplace C
08/06/2024  09:46:27,Serviços,7303.74,Site SP
08/06/2024  23:37:36,Serviços,7508.94,Marketplace A
10/06/2024  18:47:00,Assinaturas,5913.27,Marketplace C
12/06/2024  09:18:42,Serviços,7274.71,Marketplace A
13/06/2024  23:46:47,Vendas Presencial,7108.1,Marketplace C
14/06/2024  12:56:43,Serviços,4399.16,Marketplace C
21/06/2024  22:51:42,Serviços,6100.84,Marketplace C
23/06/2024  11:56:51,Assinaturas,6749.31,Marketplace A
23/06/2024  12:28:41,Vendas Presencial,5515.57,Loja Física SP
23/06/2024  12:33:47,Vendas Presencial,5520.16,Site SP
24/06/2024  01:53:23,Marketplace,5729.47,Marketplace C
24/06/2024  23:20:58,Marketplace,5563.38,Site SP
25/06/2024  20:10:01,Vendas Online,4978.62,Marketplace C
27/06/2024  08:57:33,Serviços,7113.53,Marketplace A
29/06/2024  09:05:02,Serviços,4668.23,Marketplace C
