Data;Categoria;Receita;Canal de Venda
18/01/2025 02:50;Beleza;26939;Distribuidor
29/01/2025 22:45;Esportes;5212;Loja Física
15/01/2025 21:07;Esportes;50;Loja Física
12/01/2025 17:10;Acessórios;932;Distribuidor
03/01/2025 09:05;Beleza;44026;Marketplace
01/01/2025 14:53;Roupas;30343;Distribuidor
15/01/2025 08:15;Roupas;32505;Loja Física
03/01/2025 17:01;Esportes;66268;Distribuidor
10/01/2025 01:10;Casa & Cozinha;32541;Distribuidor
21/01/2025 04:19;Calçados;50;Loja Física
01/01/2025 00:43;Calçados;25461;Distribuidor
05/01/2025 20:59;Casa & Cozinha;50;Loja Física
20/01/2025 08:53;Calçados;20231;Loja Física
06/01/2025 00:03;Calçados;7105;Loja Física
31/01/2025 03:17;Roupas;50;Loja Física
21/01/2025 07:58;Produtos Eletrônicos;13569;Loja Física
27/01/2025 20:13;Esportes;46472;Distribuidor
03/01/2025 20:32;Esportes;51422;Marketplace
07/01/2025 19:32;Roupas;50;Distribuidor
27/01/2025 04:46;Roupas;77435;Loja Física
27/01/2025 19:22;Acessórios;2971;Distribuidor
18/01/2025 18:43;Acessórios;48975;Distribuidor
31/01/2025 10:40;Esportes;68813;Distribuidor
31/01/2025 13:58;Calçados;47538;Marketplace
18/01/2025 13:04;Produtos Eletrônicos;5418;Loja Física
07/01/2025 14:38;Produtos Eletrônicos;8429;Distribuidor
