Data,Categoria,Receita,Canal de Venda
01/10/2024  05:52:31,Vendas Online,5455.99,Site SP
02/10/2024  23:11:51,Vendas Presencial,4545.91,Marketplace C
03/10/2024  22:26:33,Assinaturas,5219.28,Marketplace C
04/10/2024  02:41:45,Assinaturas,6167.86,Loja Física SP
09/10/2024  23:13:59,Assinaturas,4305.02,Marketplace C
13/10/2024  03:17:04,Marketplace,6133.83,Site SP
15/10/2024  18:52:13,Vendas Presencial,4422.35,Marketplace A
19/10/2024  07:30:31,Vendas Online,4345.98,Site SP
20/10/2024  14:43:09,Marketplace,6360.5,Marketplace A
20/10/2024  18:42:53,Vendas Presencial,3589.63,Site SP
21/10/2024  18:49:51,Marketplace,5591.5,Marketplace A
23/10/2024  04:12:31,Vendas Presencial,3376.47,Site SP
23/10/2024  09:32:34,Assinaturas,6247.57,Marketplace C
23/10/2024  18:57:05,Serviços,3710.57,Marketplace A
23/10/2024  21:01:44,Vendas Presencial,6017.41,Marketplace C
24/10/2024  13:10:11,Marketplace,4367.59,Marketplace A
24/10/2024  13:48:56,Vendas Online,5654.36,Site SP
28/10/2024  20:10:05,Marketplace,4717.29,Site SP
29/10/2024  13:10:53,Assinaturas,5627.8,Marketplace C
29/10/2024  13:28:40,Serviços,3980.09,Site SP
