Data;Categoria;Receita;Canal de Venda
15/05/2024 08:49;Beleza;38415;Distribuidor
23/05/2024 11:31;Beleza;42315;Loja Física
04/05/2024 18:34;Roupas;17152;Loja Física
22/05/2024 09:25;Beleza;27827;Distribuidor
09/05/2024 03:02;Produtos Eletrônicos;75597;Distribuidor
05/05/2024 20:40;Produtos Eletrônicos;6611;Distribuidor
31/05/2024 19:40;Beleza;5992;Marketplace
09/05/2024 09:29;Produtos Eletrônicos;3431;Distribuidor
04/05/2024 21:28;Acessórios;50;Distribuidor
25/05/2024 10:16;Esportes;4174;Marketplace
03/05/2024 19:08;Beleza;13734;Distribuidor
09/05/2024 01:24;Roupas;45233;Marketplace
10/05/2024 08:12;Produtos Eletrônicos;33033;Distribuidor
07/05/2024 19:41;Calçados;46142;Distribuidor
16/05/2024 03:09;Esportes;2421;Loja Física
24/05/2024 08:49;Produtos Eletrônicos;26817;Loja Física
16/05/2024 13:25;Beleza;50;Marketplace
03/05/2024 01:38;Esportes;76534;Marketplace
07/05/2024 09:44;Produtos Eletrônicos;19548;Distribuidor
19/05/2024 05:57;Beleza;42334;Marketplace
09/05/2024 08:11;Produtos Eletrônicos;56633;Loja Física
13/05/2024 08:09;Roupas;5657;Loja Física
03/05/2024 11:34;Roupas;37968;Marketplace
07/05/2024 05:35;Calçados;47027;Distribuidor
19/05/2024 00:32;Esportes;27111;Loja Física
27/05/2024 14:48;Roupas;34572;Distribuidor
18/05/2024 07:00;Beleza;50338;Loja Física
30/05/2024 06:39;Acessórios;39836;Distribuidor
