Data;Categoria;Receita;Canal de Venda
09/08/2025 11:17;Beleza;32288;Loja Física
16/08/2025 22:50;Produtos Eletrônicos;13277;Distribuidor
10/08/2025 03:06;Produtos Eletrônicos;47565;Distribuidor
01/08/2025 19:12;Esportes;5795;Marketplace
14/08/2025 05:16;Roupas;22093;Loja Física
05/08/2025 06:26;Beleza;29057;Loja Física
29/08/2025 17:22;Roupas;26772;Loja Física
31/08/2025 17:39;Roupas;560;Distribuidor
01/08/2025 01:42;Roupas;46299;Marketplace
06/08/2025 07:17;Produtos Eletrônicos;43255;Loja Física
18/08/2025 04:21;Beleza;38041;Loja Física
08/08/2025 07:21;Calçados;38392;Marketplace
29/08/2025 03:08;Beleza;50;Distribuidor
24/08/2025 18:33;Roupas;37588;Marketplace
04/08/2025 01:37;Beleza;48163;Marketplace
08/08/2025 10:57;Acessórios;23677;Marketplace
17/08/2025 13:41;Roupas;50;Marketplace
23/08/2025 07:42;Calçados;45015;Marketplace
16/08/2025 13:33;Casa & Cozinha;64353;Marketplace
21/08/2025 22:07;Calçados;38013;Marketplace
13/08/2025 13:33;Beleza;50;Distribuidor
21/08/2025 08:13;Calçados;41262;Marketplace
21/08/2025 20:09;Produtos Eletrônicos;36251;Marketplace
13/08/2025 01:17;Acessórios;17068;Loja Física
07/08/2025 22:28;Produtos Eletrônicos;44699;Marketplace
16/08/2025 06:34;Acessórios;24142;Marketplace
24/08/2025 16:39;Acessórios;43969;Distribuidor
10/08/2025 15:17;Casa & Cozinha;22751;Marketplace
