Data;Categoria;Receita;Canal de Venda
03/08/2024 04:54;Roupas;68368;Distribuidor
04/08/2024 12:18;Casa & Cozinha;33431;Distribuidor
27/08/2024 18:48;Casa & Cozinha;46727;Marketplace
18/08/2024 23:02;Roupas;1346;Loja Física
20/08/2024 07:32;Produtos Eletrônicos;22908;Marketplace
02/08/2024 15:07;Roupas;27369;Marketplace
12/08/2024 11:10;Casa & Cozinha;43462;Distribuidor
06/08/2024 14:43;Acessórios;27425;Loja Física
23/08/2024 06:18;Esportes;21988;Distribuidor
28/08/2024 22:30;Beleza;38871;Distribuidor
05/08/2024 15:48;Beleza;2958;Loja Física
01/08/2024 23:06;Acessórios;58155;Distribuidor
01/08/2024 15:48;Produtos Eletrônicos;30154;Marketplace
14/08/2024 09:54;Acessórios;83551;Marketplace
13/08/2024 13:13;Acessórios;40745;Loja Física
04/08/2024 10:07;Produtos Eletrônicos;50;Distribuidor
26/08/2024 03:58;Acessórios;2112;Distribuidor
10/08/2024 21:53;Acessórios;7158;Distribuidor
03/08/2024 09:42;Esportes;27879;Marketplace
04/08/2024 01:50;Casa & Cozinha;19527;Distribuidor
29/08/2024 06:11;Roupas;23789;Marketplace
