Data,Categoria,Receita,Canal de Venda
03/01/2024  15:37:31,Vendas Online,5310.96,Loja Física SP
04/01/2024  23:03:59,Serviços,5393.1,Marketplace A
05/01/2024  06:59:39,Assinaturas,6905.82,Marketplace A
06/01/2024  00:31:32,Vendas Online,4999.87,Site SP
06/01/2024  05:42:59,Vendas Online,5992.48,Site SP
07/01/2024  03:50:09,Assinaturas,6276.47,Loja Física SP
09/01/2024  04:07:54,Assinaturas,4772.62,Loja Física SP
09/01/2024  06:21:08,Vendas Online,6311.95,Site SP
11/01/2024  19:51:56,Assinaturas,5806.46,Site SP
13/01/2024  11:08:29,Vendas Presencial,5761.73,Marketplace C
14/01/2024  05:48:21,Vendas Presencial,3557.08,Marketplace C
14/01/2024  06:47:43,Marketplace,5702.76,Marketplace A
15/01/2024  20:42:13,Marketplace,6399.87,Site SP
17/01/2024  03:39:23,Serviços,5014.71,Marketplace A
19/01/2024  17:54:14,Vendas Online,3956.96,Loja Física SP
20/01/2024  05:50:50,Serviços,4375.28,Marketplace A
21/01/2024  11:18:13,Assinaturas,4270.9,Marketplace C
24/01/2024  13:55:12,Assinaturas,4178.27,Marketplace A
25/01/2024  03:20:14,Vendas Online,3674.12,Marketplace A
29/01/2024  07:46:28,Serviços,6862.59,Marketplace C
