Data;Categoria;Receita;Canal de Venda
03/07/2025 08:07;Produtos Eletrônicos;25571;Distribuidor
05/07/2025 23:39;Produtos Eletrônicos;35071;Distribuidor
12/07/2025 18:42;Esportes;14751;Distribuidor
26/07/2025 13:24;Casa & Cozinha;15016;Marketplace
31/07/2025 03:50;Produtos Eletrônicos;60597;Marketplace
17/07/2025 22:09;Acessórios;1238;Marketplace
13/07/2025 18:47;Produtos Eletrônicos;31968;Distribuidor
20/07/2025 17:13;Roupas;15439;Loja Física
09/07/2025 20:44;Acessórios;44873;Distribuidor
09/07/2025 00:06;Acessórios;5153;Loja Física
12/07/2025 10:49;Acessórios;50;Marketplace
17/07/2025 23:56;Casa & Cozinha;45637;Loja Física
18/07/2025 08:38;Produtos Eletrônicos;25164;Marketplace
05/07/2025 17:13;Beleza;50;Distribuidor
11/07/2025 12:11;Esportes;29843;Distribuidor
04/07/2025 16:22;Casa & Cozinha;2696;Loja Física
20/07/2025 05:26;Acessórios;1448;Loja Física
16/07/2025 18:08;Produtos Eletrônicos;4604;Distribuidor
22/07/2025 17:35;Esportes;44371;Loja Física
15/07/2025 02:16;Calçados;18194;Distribuidor
09/07/2025 08:24;Acessórios;58802;Loja Física
18/07/2025 13:04;Beleza;15486;Marketplace
