Data,Categoria,Receita,Canal de Venda
01/04/2025  14:11:17,Vendas Online,4063.95,Loja Física SP
02/04/2025  14:17:23,Vendas Online,6261.63,Site SP
03/04/2025  08:27:10,Marketplace,4535.97,Site SP
03/04/2025  15:03:13,Vendas Online,3967.66,Marketplace A
05/04/2025  12:32:27,Serviços,6650.46,Marketplace C
05/04/2025  14:56:06,Vendas Online,4180.31,Marketplace A
07/04/2025  18:48:33,Serviços,3839.92,Marketplace C
10/04/2025  06:25:11,Serviços,7021.74,Marketplace C
14/04/2025  20:28:42,Vendas Online,7106.49,Marketplace A
15/04/2025  12:12:31,Vendas Online,6954.97,Marketplace C
15/04/2025  19:32:12,Assinaturas,6473.98,Marketplace A
19/04/2025  15:42:31,Marketplace,6908.41,Marketplace C
21/04/2025  12:46:59,Assinaturas,6742.99,Marketplace A
22/04/2025  16:28:22,Marketplace,5217.42,Site SP
22/04/2025  20:47:54,Vendas Presencial,6375.61,Site SP
25/04/2025  09:45:05,Marketplace,4499.45,Marketplace A
25/04/2025  09:45:29,Vendas Presencial,4748.2,Site SP
25/04/2025  23:30:14,Vendas Online,6672.32,Marketplace C
30/04/2025  04:14:58,Marketplace,5760.55,Loja Física SP
30/04/2025  17:05:22,Assinaturas,4022.97,Marketplace A
