Data,Categoria,Receita,Canal de Venda
01/08/2024  21:08:24,Vendas Online,8987.13,Marketplace C
02/08/2024  00:12:12,Marketplace,7323.89,Marketplace A
03/08/2024  11:01:35,Vendas Online,7758.9,Marketplace A
06/08/2024  06:01:11,Marketplace,7226.14,Site SP
06/08/2024  16:24:48,Serviços,5632.33,Marketplace C
07/08/2024  23:05:50,Assinaturas,5599.14,Site SP
08/08/2024  08:46:11,Marketplace,6094.13,Marketplace A
10/08/2024  14:12:40,Serviços,9073.46,Marketplace C
11/08/2024  19:27:40,Vendas Presencial,8191.11,Site SP
13/08/2024  05:52:00,Marketplace,7635.65,Site SP
16/08/2024  16:29:11,Marketplace,7434.48,Marketplace C
17/08/2024  22:30:45,Assinaturas,5672.37,Loja Física SP
24/08/2024  10:51:47,Assinaturas,6141.77,Marketplace A
25/08/2024  19:37:12,Serviços,4771.27,Marketplace C
26/08/2024  04:20:15,Vendas Online,5582.57,Marketplace C
26/08/2024  06:12:34,Assinaturas,6657.95,Marketplace C
26/08/2024  11:42:10,Serviços,6494.94,Loja Física SP
28/08/2024  04:54:32,Serviços,4595.03,Loja Física SP
29/08/2024  22:04:07,Vendas Presencial,5321.04,Marketplace A
30/08/2024  06:19:29,Vendas Presencial,7398.7,Marketplace C
