Data,Categoria,Receita,Canal de Venda
01/05/2024  06:10:24,Assinaturas,3746.9,Marketplace C
02/05/2024  16:21:29,Vendas Presencial,5903.28,Marketplace A
04/05/2024  23:42:29,Vendas Presencial,5147.53,Marketplace A
05/05/2024  04:43:57,Marketplace,3333.64,Marketplace A
09/05/2024  05:15:49,Assinaturas,4806.75,Site SP
10/05/2024  14:27:05,Assinaturas,5304.67,Marketplace C
11/05/2024  05:13:11,Vendas Online,3225.11,Marketplace C
11/05/2024  18:46:29,Assinaturas,4729.81,Marketplace C
12/05/2024  08:37:05,Serviços,5307.95,Site SP
12/05/2024  21:06:53,Marketplace,3081.33,Marketplace A
14/05/2024  03:29:42,Serviços,3787.15,Marketplace C
16/05/2024  14:56:24,Assinaturas,4789.06,Marketplace C
17/05/2024  13:18:36,Vendas Online,5500.22,Site SP
19/05/2024  19:27:05,Assinaturas,4289.41,Marketplace C
20/05/2024  05:27:40,Assinaturas,5748.59,Site SP
21/05/2024  20:09:07,Marketplace,4894.27,Loja Física SP
26/05/2024  13:47:51,Marketplace,3924.34,Marketplace A
27/05/2024  12:02:05,Assinaturas,4567.05,Marketplace C
30/05/2024  01:32:06,Serviços,5318.02,Loja Física SP
30/05/2024  15:33:40,Serviços,5628.92,Site SP
