Data;Categoria;Receita;Canal de Venda
05/01/2024 09:00;Acessórios;37378;Marketplace
12/01/2024 04:08;Roupas;25989;Distribuidor
27/01/2024 23:20;Acessórios;79349;Distribuidor
19/01/2024 18:09;Produtos Eletrônicos;16006;Loja Física
30/01/2024 11:57;Casa & Cozinha;4925;Loja Física
08/01/2024 07:16;Roupas;36782;Marketplace
05/01/2024 01:43;Calçados;17313;Loja Física
28/01/2024 07:47;Esportes;34345;Distribuidor
20/01/2024 20:19;Beleza;47637;Distribuidor
30/01/2024 00:40;Beleza;50;Loja Física
11/01/2024 02:30;Beleza;30511;Marketplace
14/01/2024 09:50;Acessórios;59719;Marketplace
12/01/2024 13:26;Esportes;58163;Marketplace
25/01/2024 19:36;Produtos Eletrônicos;44073;Marketplace
24/01/2024 01:18;Produtos Eletrônicos;23356;Distribuidor
13/01/2024 02:49;Esportes;45909;Loja Física
18/01/2024 06:24;Casa & Cozinha;3523;Distribuidor
18/01/2024 12:16;Calçados;37412;Distribuidor
28/01/2024 10:01;Esportes;49578;Distribuidor
19/01/2024 12:36;Acessórios;24031;Distribuidor
09/01/2024 11:28;Calçados;2469;Marketplace
27/01/2024 08:58;Casa & Cozinha;50651;Distribuidor
16/01/2024 22:44;Esportes;41783;Marketplace
28/01/2024 11:26;Beleza;50;Loja Física
03/01/2024 23:20;Calçados;68576;Marketplace
19/01/2024 04:20;Beleza;14367;Marketplace
02/01/2024 09:33;Roupas;39593;Distribuidor
