Data,Categoria,Receita,Canal de Venda
01/03/2024  03:47:03,Vendas Online,5229.12,Loja Física SP
02/03/2024  01:11:35,Marketplace,3722.24,Marketplace A
03/03/2024  11:12:21,Vendas Presencial,3990.7,Loja Física SP
04/03/2024  07:53:27,Assinaturas,4451.08,Marketplace C
04/03/2024  08:31:31,Vendas Presencial,3911.72,Marketplace A
05/03/2024  09:39:39,Vendas Online,4535.53,Site SP
10/03/2024  21:31:31,Serviços,4423.89,Marketplace C
13/03/2024  12:44:37,Vendas Online,5348.37,Marketplace A
14/03/2024  09:54:27,Vendas Presencial,6016.05,Site SP
15/03/2024  10:54:24,Assinaturas,5590.31,Loja Física SP
16/03/2024  16:17:09,Assinaturas,4133.32,Site SP
17/03/2024  21:43:05,Vendas Online,4273.99,Marketplace A
18/03/2024  10:51:55,Serviços,5271.74,Site SP
22/03/2024  00:11:24,Serviços,3286.15,Marketplace C
22/03/2024  15:43:06,Assinaturas,4597.89,Loja Física SP
22/03/2024  16:49:31,Assinaturas,4204.77,Marketplace A
25/03/2024  20:25:22,Assinaturas,4541.91,Loja Física SP
25/03/2024  22:49:37,Serviços,4614.52,Marketplace C
29/03/2024  15:43:23,Vendas Presencial,4324.13,Site SP
31/03/2024  01:27:56,Vendas Online,5122.57,Loja Física SP
