Data,Categoria,Receita,Canal de Venda
03/09/2024  14:38:30,Serviços,2758.03,Loja Física MG
03/09/2024  23:57:35,Vendas Presencial,3622.71,Marketplace A
04/09/2024  07:42:42,Marketplace,2889.97,Marketplace A
09/09/2024  07:46:40,Assinaturas,2724.37,Marketplace A
09/09/2024  13:19:30,Vendas Online,2093.25,Marketplace B
09/09/2024  15:09:04,Vendas Presencial,2304.31,Loja Física MG
09/09/2024  21:09:45,Assinaturas,3327.81,Loja Física MG
10/09/2024  10:38:44,Vendas Presencial,2472.66,Loja Física MG
11/09/2024  05:25:20,Marketplace,3017.11,Loja Física MG
11/09/2024  13:52:52,Serviços,2358.36,Marketplace A
11/09/2024  19:24:51,Marketplace,2644.2,Loja Física MG
12/09/2024  03:59:36,Vendas Presencial,2932.15,Marketplace A
15/09/2024  03:08:19,Vendas Online,2831.93,Loja Física MG
15/09/2024  09:53:44,Vendas Online,2819.43,Loja Física MG
18/09/2024  16:59:58,Assinaturas,2884.66,Site MG
19/09/2024  07:20:24,Marketplace,3237.63,Loja Física MG
22/09/2024  12:10:08,Marketplace,2741.89,Marketplace B
22/09/2024  15:08:40,Marketplace,2276.23,Marketplace A
22/09/2024  17:01:46,Assinaturas,2137.12,Marketplace A
26/09/2024  11:44:57,Serviços,2690.18,Site MG
