Data,Categoria,Receita,Canal de Venda
02/02/2024  08:24:20,Vendas Presencial,2407.8,Loja Física MG
03/02/2024  13:26:21,Serviços,2301.1,Loja Física MG
04/02/2024  14:08:51,Assinaturas,2649.02,Marketplace B
05/02/2024  04:14:24,Vendas Presencial,2275.33,Marketplace A
08/02/2024  08:21:20,Serviços,2825.05,Site MG
11/02/2024  10:48:56,Assinaturas,2560.46,Marketplace B
13/02/2024  10:42:43,Assinaturas,2923.82,Marketplace A
13/02/2024  18:36:42,Vendas Online,2966.05,Site MG
14/02/2024  01:13:53,Assinaturas,1886.67,Loja Física MG
15/02/2024  08:48:15,Marketplace,3100.91,Loja Física MG
16/02/2024  00:22:19,Assinaturas,3111.63,Loja Física MG
16/02/2024  07:17:27,Assinaturas,3099.8,Site MG
18/02/2024  23:47:34,Serviços,3058.66,Marketplace A
21/02/2024  07:17:28,Vendas Online,2590.48,Marketplace B
21/02/2024  13:08:55,Assinaturas,2788.17,Marketplace A
25/02/2024  13:16:53,Vendas Online,3152.4,Loja Física MG
25/02/2024  14:39:52,Serviços,2907.49,Loja Física MG
27/02/2024  14:58:08,Serviços,2003.84,Site MG
27/02/2024  17:28:57,Vendas Presencial,2392.78,Loja Física MG
29/02/2024  18:44:01,Serviços,2774.54,Loja Física MG
