Data,Categoria,Receita,Canal de Venda
01/09/2025  19:05:03,Serviços,3699.66,Marketplace A
02/09/2025  20:16:48,Vendas Online,3310.79,Site MG
04/09/2025  17:40:22,Assinaturas,3602.98,Marketplace B
06/09/2025  14:25:30,Marketplace,2512.64,Loja Física MG
08/09/2025  15:11:51,Serviços,3693.34,Site MG
08/09/2025  23:18:16,Vendas Presencial,3877.63,Site MG
09/09/2025  04:33:55,Assinaturas,3977.51,Site MG
10/09/2025  14:24:43,Marketplace,2791.88,Site MG
11/09/2025  02:09:38,Vendas Presencial,2880.41,Loja Física MG
11/09/2025  08:17:51,Vendas Online,2843.54,Marketplace B
14/09/2025  03:33:06,Assinaturas,4259.3,Marketplace B
17/09/2025  10:43:44,Vendas Presencial,3883.12,Marketplace B
18/09/2025  00:43:00,Vendas Online,3576.27,Site MG
20/09/2025  20:07:45,Vendas Online,3054.37,Site MG
21/09/2025  18:25:29,Vendas Presencial,2802.82,Marketplace A
24/09/2025  17:14:24,Assinaturas,2401.24,Loja Física MG
24/09/2025  20:10:13,Serviços,2290.72,Marketplace B
25/09/2025  13:49:24,Vendas Presencial,3874.09,Loja Física MG
28/09/2025  19:08:24,Serviços,2620.96,Marketplace A
29/09/2025  03:44:11,Marketplace,3974.73,Marketplace B
