Data,Categoria,Receita,Canal de Venda
03/06/2024  10:42:18,Marketplace,3863.54,Loja Física MG
04/06/2024  00:47:11,Assinaturas,2060.62,Loja Física MG
04/06/2024  04:54:04,Assinaturas,3701.6,Marketplace A
05/06/2024  02:15:49,Marketplace,2604.2,Marketplace B
05/06/2024  19:43:50,Assinaturas,2615.17,Site MG
06/06/2024  15:44:31,Marketplace,2350.16,Marketplace B
07/06/2024  19:18:44,Assinaturas,2556.56,Marketplace A
09/06/2024  20:50:03,Vendas Online,3560.41,Loja Física MG
12/06/2024  11:28:48,Vendas Online,3608.71,Marketplace A
12/06/2024  16:51:47,Vendas Presencial,3748.62,Site MG
13/06/2024  18:02:38,Vendas Presencial,2779.42,Loja Física MG
15/06/2024  01:46:55,Marketplace,2388.55,Loja Física MG
17/06/2024  11:25:20,Marketplace,2928.86,Marketplace A
20/06/2024  05:34:18,Marketplace,3411.19,Site MG
20/06/2024  22:27:10,Assinaturas,2061.34,Marketplace B
21/06/2024  10:17:07,Marketplace,3937.52,Loja Física MG
26/06/2024  02:46:27,Vendas Online,2255.89,Loja Física MG
29/06/2024  12:47:28,Assinaturas,2939.06,Marketplace B
29/06/2024  22:28:05,Marketplace,2082.83,Marketplace B
30/06/2024  17:07:16,Marketplace,3273.75,Loja Física MG
